PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,RelSpeed,SpinRate,SpinAxis,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,VertApprAngle,HorzApprAngle,PlateLocHeight,PlateLocSide,ExitSpeed,Angle,Direction,Distance,Level,GameID,PitchUID,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence
182,9/13/2025,58:23.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.94666,1967.060218,30.672635,5.95884,1.31124,5.4979,-8.16575,-6.03981,-11.582179,-2.019228,0.78221,-0.07045,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,3e261790-90cb-11f0-b482-5d1185df5079,High,High,High
183,9/13/2025,58:38.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,86.66102,1782.583032,206.134513,5.95914,1.32677,6.07858,20.02851,9.11371,-5.070319,-1.896854,2.96551,-1.1875,74.22674,25.339022,41.224414,222.46476,TeamExclusive,20250913-UofSanDiego-Private-2,46f3d0b0-90cb-11f0-b482-5d1185df5079,High,High,High
184,9/13/2025,58:55.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.89553,1859.536839,195.047369,6.02636,1.38605,5.90417,17.26473,4.21736,-5.4223,-3.122468,3.03942,-1.86681,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,5105c9a0-90cb-11f0-b482-5d1185df5079,High,High,High
185,9/13/2025,59:19.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.42454,1981.512939,201.937508,6.06703,1.61004,5.82679,18.18202,6.71118,-6.072904,1.621467,2.39508,2.55803,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,5f648770-90cb-11f0-b482-5d1185df5079,High,High,High
186,9/13/2025,59:30.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.30193,1963.832818,199.164059,5.99988,1.29696,5.78074,18.31103,5.83205,-5.72006,-0.349289,2.66351,0.48586,95.141,22.435965,-9.806388,312.27199,TeamExclusive,20250913-UofSanDiego-Private-2,65dcb7d0-90cb-11f0-b482-5d1185df5079,High,High,High
187,9/13/2025,00:02.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,76.27679,1565.158906,195.815441,5.8311,1.74633,5.91085,13.01426,3.18717,-4.802844,0.882642,4.63476,2.30038,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,78adc3e0-90cb-11f0-b482-5d1185df5079,High,High,High
188,9/13/2025,00:12.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.98163,1930.267303,196.997427,5.94136,1.48551,5.87816,18.49729,5.20575,-2.855455,0.035078,5.20986,1.0847,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,7eef2cd0-90cb-11f0-b482-5d1185df5079,High,High,High
189,9/13/2025,00:24.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,83.43402,1857.789968,194.675013,5.91276,1.65647,6.16968,16.03343,3.80965,-6.825967,-1.345532,1.83919,0.09561,93.76476,-10.830795,20.648955,14.18427,TeamExclusive,20250913-UofSanDiego-Private-2,860300f0-90cb-11f0-b482-5d1185df5079,High,High,High
190,9/13/2025,00:49.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,69.03548,1897.198251,53.734348,5.78736,1.64825,5.48804,-2.91992,-6.69126,-9.192922,-1.964615,2.69399,0.36853,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,9517ef60-90cb-11f0-b482-5d1185df5079,High,High,High
191,9/13/2025,01:00.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.99476,1747.925172,61.623894,5.78715,1.63351,5.56665,-0.55547,-4.76981,-9.453387,-1.288586,2.00565,0.82865,81.8812,-8.734226,-53.547082,14.66194,TeamExclusive,20250913-UofSanDiego-Private-2,9bb708b0-90cb-11f0-b482-5d1185df5079,High,High,High
192,9/13/2025,01:18.8,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,78.61173,1841.741192,220.657547,5.78837,1.54926,6.38922,17.95277,14.01438,-8.514174,-2.07204,0.40548,-1.52524,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,a687e4d0-90cb-11f0-b482-5d1185df5079,High,High,High
193,9/13/2025,01:31.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,86.99423,1859.845904,202.945588,5.90251,1.53431,5.91765,19.44355,7.6665,-4.279373,-1.796579,3.63223,-0.77171,70.5951,9.441202,172.489836,79.22292,TeamExclusive,20250913-UofSanDiego-Private-2,ae3ab810-90cb-11f0-b482-5d1185df5079,High,High,High
194,9/13/2025,01:45.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,71.4137,1969.975882,58.672854,5.88547,1.47313,5.62839,-4.09571,-10.06902,-9.032827,-3.13113,2.76864,-0.60926,95.02124,7.443994,-23.580318,129.63865,TeamExclusive,20250913-UofSanDiego-Private-2,b68adcc0-90cb-11f0-b482-5d1185df5079,High,High,High
195,9/13/2025,02:13.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,84.45951,1854.358379,215.676101,5.9934,1.54622,5.99695,16.38339,10.69075,-4.513523,0.415298,3.99318,1.04062,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,c6d95ca0-90cb-11f0-b482-5d1185df5079,High,High,High
196,9/13/2025,02:27.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.02498,1938.412035,47.517105,5.72383,1.60893,5.6538,-6.7115,-9.52977,-11.850291,-3.752914,0.27699,-1.09365,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,cfa84e40-90cb-11f0-b482-5d1185df5079,High,High,High
197,9/13/2025,02:53.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,83.91509,1813.475655,214.744067,5.8916,1.51882,6.07954,16.18879,10.2091,-4.636373,-1.437237,3.82008,-0.66086,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,debf86a0-90cb-11f0-b482-5d1185df5079,High,High,High
198,9/13/2025,03:05.8,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.36375,2048.105993,214.886499,5.91798,1.61552,5.95637,20.73399,13.41434,-5.451492,-0.528926,2.61113,0.00836,64.54343,51.487661,119.01439,,TeamExclusive,20250913-UofSanDiego-Private-2,e6483ca0-90cb-11f0-b482-5d1185df5079,High,High,High
199,9/13/2025,03:24.9,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,83.62362,1843.084036,216.056104,5.72956,1.82356,6.06553,17.33891,11.56776,-5.631131,-0.568488,2.64033,0.33389,60.67635,39.477876,153.738782,,TeamExclusive,20250913-UofSanDiego-Private-2,f1bb7340-90cb-11f0-b482-5d1185df5079,High,High,High
200,9/13/2025,03:45.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,86.86432,1795.163071,222.590327,6.08246,1.3171,5.79327,15.508,12.86824,-5.946633,-0.226519,2.65787,0.03411,96.43484,22.90745,-25.366796,320.21866,TeamExclusive,20250913-UofSanDiego-Private-2,fdb65070-90cb-11f0-b482-5d1185df5079,High,High,High
201,9/13/2025,04:39.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,83.41981,2154.047266,201.168155,6.21387,1.25677,5.90488,18.2532,6.45374,-7.307608,-1.712185,1.53936,-0.87125,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,1e284890-90cc-11f0-b482-5d1185df5079,High,High,High
202,9/13/2025,04:53.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,83.65203,2160.545753,197.317871,6.04566,1.47289,5.96805,22.74647,6.60115,-7.622656,-0.925551,0.67448,0.06449,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,2665f6b0-90cc-11f0-b482-5d1185df5079,High,High,High
203,9/13/2025,05:08.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,72.95987,2338.269821,35.083539,6.10574,1.4558,5.40291,-8.61961,-7.32996,-11.063126,-2.418388,1.14891,-0.19551,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,2f85a060-90cc-11f0-b482-5d1185df5079,High,High,High
204,9/13/2025,05:23.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,71.46624,1937.490634,262.64258,5.98817,1.25453,5.89132,2.95193,7.10603,-10.083949,0.338629,1.25483,0.97373,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,38834320-90cc-11f0-b482-5d1185df5079,High,High,High
205,9/13/2025,05:36.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,78.05322,2019.507677,226.379613,6.11561,1.73846,5.81125,12.93268,11.84737,-6.537971,0.46756,3.0727,1.18533,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,3fee37f0-90cc-11f0-b482-5d1185df5079,High,High,High
206,9/13/2025,06:10.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.5628,2260.935449,208.909187,6.20354,1.12281,6.08439,16.29926,8.24808,-5.923641,-0.57801,2.6918,-0.09943,86.67715,-20.493397,-13.626267,9.14684,TeamExclusive,20250913-UofSanDiego-Private-2,547de3f0-90cc-11f0-b482-5d1185df5079,High,High,High
207,9/13/2025,06:45.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.29321,2157.995805,218.322548,6.13847,1.32365,5.99999,12.73898,9.05359,-6.56719,1.032405,2.24264,1.5247,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,69395ae0-90cc-11f0-b482-5d1185df5079,High,High,High
208,9/13/2025,07:02.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.52212,2152.071368,187.425415,6.21697,1.07269,6.01282,19.96025,2.42894,-5.7024,-0.366361,2.52653,0.53084,64.28396,41.596019,-121.515443,,TeamExclusive,20250913-UofSanDiego-Private-2,734c1720-90cc-11f0-b482-5d1185df5079,High,High,High
209,9/13/2025,07:22.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,79.64038,1833.083441,245.933316,6.08982,1.35726,6.33827,8.36993,14.978,-5.603653,2.566936,4.18355,2.47281,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,7f14c0c0-90cc-11f0-b482-5d1185df5079,High,High,High
210,9/13/2025,07:39.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.51082,2349.113269,193.176456,6.21324,1.09908,5.95268,15.38272,3.3137,-5.413052,-0.996873,3.14179,-0.10182,66.24362,68.496245,-127.084916,,TeamExclusive,20250913-UofSanDiego-Private-2,894453d0-90cc-11f0-b482-5d1185df5079,High,High,High
211,9/13/2025,08:00.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.41192,2267.530143,215.785702,6.09251,1.06046,6.0605,13.74339,8.99461,-6.248228,0.855425,2.33559,1.10178,92.56364,17.305845,-39.476424,229.68929,TeamExclusive,20250913-UofSanDiego-Private-2,95bfaba0-90cc-11f0-b482-5d1185df5079,High,High,High
212,9/13/2025,08:36.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,74.95879,1335.750957,217.138942,6.11959,1.04604,5.49781,8.57311,4.90985,-6.044871,1.986815,4.41179,2.49621,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,ab0d7780-90cc-11f0-b482-5d1185df5079,High,High,High
213,9/13/2025,08:55.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.10475,2335.791094,196.990628,6.16733,1.02673,6.09093,18.18714,5.14319,-6.501701,-1.67114,1.8545,-0.94829,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,b6b7eac0-90cc-11f0-b482-5d1185df5079,High,High,High
214,9/13/2025,09:22.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,87.7056,2305.32363,201.576981,6.21553,1.0861,5.981,18.72836,6.85717,-5.802513,0.278405,2.55085,0.77258,56.68275,57.09633,120.510371,,TeamExclusive,20250913-UofSanDiego-Private-2,c6f26d70-90cc-11f0-b482-5d1185df5079,High,High,High
215,9/13/2025,09:41.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,86.96448,2335.271129,202.531216,5.98449,0.85589,6.25759,8.0602,2.80984,-9.563441,-0.819013,-0.30559,-0.13469,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,d1ea3280-90cc-11f0-b482-5d1185df5079,High,High,High
216,9/13/2025,10:01.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.13944,2197.512809,198.846193,6.26931,0.94763,6.10642,17.55843,5.4726,-6.123997,0.537048,2.55795,0.98787,90.49668,28.675609,-14.503296,316.19456,TeamExclusive,20250913-UofSanDiego-Private-2,de082810-90cc-11f0-b482-5d1185df5079,High,High,High
217,9/13/2025,10:38.4,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.24456,2218.432489,200.749037,6.06527,1.26719,6.20502,13.2345,4.46512,-7.468552,-0.576693,1.4199,0.36202,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,f4183280-90cc-11f0-b482-5d1185df5079,High,High,High
218,9/13/2025,11:16.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.06324,2218.933192,195.32122,6.04652,0.75916,6.01027,18.70052,4.69296,-7.352239,0.598806,1.10672,0.92238,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,0a6a9d20-90cd-11f0-b482-5d1185df5079,High,High,High
219,9/13/2025,11:34.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,84.1597,2208.824176,211.072162,6.11727,1.3737,6.17911,16.14383,8.82623,-5.27839,0.687656,3.43833,1.27304,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,154898a0-90cd-11f0-b482-5d1185df5079,High,High,High
220,9/13/2025,11:54.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,77.29535,2401.245287,47.930502,6.05935,1.42682,5.4278,-8.68599,-11.74784,-10.774421,-2.773194,0.99,-0.18433,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,213b3870-90cd-11f0-b482-5d1185df5079,High,High,High
221,9/13/2025,12:15.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,76.5457,2476.388738,43.771351,6.07042,1.39948,5.23479,-9.75918,-11.2365,-11.877094,-2.717861,0.10604,-0.20966,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,2e216000-90cd-11f0-b482-5d1185df5079,High,High,High
222,9/13/2025,12:38.3,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,88.04682,2264.640062,199.715702,6.09908,1.2691,6.17707,17.05902,5.63646,-5.746246,-0.06177,2.58278,0.74214,97.52768,-24.235666,-30.534227,5.95934,TeamExclusive,20250913-UofSanDiego-Private-2,3b9129f0-90cd-11f0-b482-5d1185df5079,High,High,High
223,9/13/2025,13:46.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,86.13799,2207.217112,207.929282,6.1679,1.27057,5.85902,16.66906,8.09937,-6.167792,-1.6508,2.43493,-0.93849,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,6413ccc0-90cd-11f0-b482-5d1185df5079,High,High,High
224,9/13/2025,14:21.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.57263,2160.990701,207.528711,6.10839,1.16451,5.82881,16.35221,7.79,-5.683608,0.778948,2.90138,1.23908,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,7910e090-90cd-11f0-b482-5d1185df5079,High,High,High
225,9/13/2025,14:38.5,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,85.61473,2264.183343,198.510678,6.19939,1.14459,5.79311,19.46119,6.02307,-5.464725,-1.489802,2.96169,-0.74332,84.98454,32.509366,23.892286,273.62789,TeamExclusive,20250913-UofSanDiego-Private-2,832bb320-90cd-11f0-b482-5d1185df5079,High,High,High
226,9/13/2025,15:26.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,80.20866,1703.481268,206.686809,5.98878,1.72343,5.97074,18.63548,8.46445,-5.23132,-3.064575,3.57697,-1.82476,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,9fa93f90-90cd-11f0-b482-5d1185df5079,High,High,High
227,9/13/2025,15:35.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,82.54072,1741.244905,207.011601,5.94644,1.54184,5.96193,20.33607,9.47729,-5.464595,-2.86199,2.96667,-1.90268,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,a4e5e2b0-90cd-11f0-b482-5d1185df5079,High,High,High
228,9/13/2025,15:43.9,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,70.43889,2072.567172,40.961996,5.97059,1.67057,5.56116,-7.98185,-8.66292,-12.487254,-4.059775,-0.04922,-1.39787,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,aa343910-90cd-11f0-b482-5d1185df5079,High,High,High
229,9/13/2025,15:52.2,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,80.50673,1612.993242,207.302388,6.0812,1.48225,5.97046,22.53493,10.72942,-5.822726,-2.86416,2.73774,-2.06775,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,af31d760-90cd-11f0-b482-5d1185df5079,High,High,High
230,9/13/2025,16:01.8,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,80.56022,1733.403453,208.123132,5.9879,1.56766,5.96876,20.80009,10.22969,-6.134074,-1.670175,2.45437,-0.83301,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,b4d9bf70-90cd-11f0-b482-5d1185df5079,High,High,High
231,9/13/2025,16:33.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,77.5089,1593.935477,223.132092,5.71806,1.88969,6.01319,16.15402,13.29619,-8.631211,1.950649,0.5972,2.58576,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,c77eb270-90cd-11f0-b482-5d1185df5079,High,High,High
232,9/13/2025,16:43.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,85.96116,1824.727522,206.820254,6.03353,1.65597,5.85726,19.84859,9.19205,-3.58685,-0.852903,4.58828,0.0985,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,cdb482a0-90cd-11f0-b482-5d1185df5079,High,High,High
233,9/13/2025,16:56.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,82.42631,1898.576473,206.551768,5.74068,1.92331,6.08127,20.1617,9.24351,-7.369707,-0.674347,0.9534,0.52879,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,d592aba0-90cd-11f0-b482-5d1185df5079,High,High,High
234,9/13/2025,17:11.0,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,84.55739,1726.80686,214.527922,5.78617,1.88344,5.97381,20.23336,12.79083,-7.862851,-0.251665,0.3654,0.58389,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,de168a80-90cd-11f0-b482-5d1185df5079,High,High,High
235,9/13/2025,17:46.6,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,84.96126,1844.154804,214.61735,5.72043,1.60911,6.09489,19.83462,12.58367,-6.105323,-1.482085,1.94769,-0.80936,71.54915,61.755051,44.81214,,TeamExclusive,20250913-UofSanDiego-Private-2,f355d770-90cd-11f0-b482-5d1185df5079,High,High,High
236,9/13/2025,18:13.1,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,84.75805,1912.028038,209.283788,5.74397,1.12871,5.98458,20.5221,10.49753,-5.054996,-2.261161,2.99819,-1.84146,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,032192c0-90ce-11f0-b482-5d1185df5079,High,High,High
237,9/13/2025,18:26.7,,,"Bunnell, Jack",813673.0,Right,SAN_DIE8,"Bunnell, Jack",813673,Right,SAN_DIE8,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,72.31867,2132.753166,89.604347,5.74449,1.26235,5.56903,1.95925,-11.17225,-7.064015,-4.02436,3.89344,-1.57107,,,,,TeamExclusive,20250913-UofSanDiego-Private-2,0b228600-90ce-11f0-b482-5d1185df5079,High,High,High
