player_id,full_name,from_school,position,class_year,division,hometown_city,hometown_state,high_school,height_in,weight_lb,ca_tie,socal_tie,sd_tie,ca_tie_reasons,has_evaluation,has_hitting,has_pitching,has_arsenal,bio_evidence_rows,bio_evidence_files,latest_event_source,latest_event_date,latest_event_url,gaps
33446,Ethan Garrett,Georgia Southern,P,FR,I,Marietta,GA,Pope High School,73,160,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
22065,Evan Kay,Stony Brook,P,SO,I,Commack,NY,Commack,73,225,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
30803,Evan McRae,Wagner,RF,JR,I,Coquitlam,Canada,Centennial Secondary School,74,210,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31354,Evan Rolbiecki,Hawaii,LF,JR,I,Brea,CA,El Dorado High School,70,180,1,1,0,hometown=CA;hometown=Brea (SoCal),1,1,0,0,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
13919,Evan Stratton,Creighton,P,JR,I,Redlands,CA,Redlands High School,75,230,1,1,0,hometown=CA;hometown=Redlands (SoCal),1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
4241,FELIX ONG,UNLV,P,FR,I,Key West,FL,Key West HS,77,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
34298,Fabian Ibarra,New Mexico State,P,JR,I,El Paso,TX,Montwood HS,80,225,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30660,Fano Cruz,West Georgia,1B,JR,I,Melbourne Beach,FL,Viera High School,74,225,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
29675,Franklin Pichardo,Maryland,C,FR,I,Bethlehem,PA,Liberty High School,74,215,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
33336,Freddy Beruvides,Pittsburgh,P,JR,I,Palm Beach Gardens,FL,Benjamin School,73,230,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
31001,Gabe Graulau,USF,RF,FR,I,Jupiter,FL,Jupiter HS,76,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30434,Gabe Mathison,Akron,LF,FR,I,Carmel,IN,Carmel High School,73,190,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
8131,Gabe Schneider,Washington State,P,FR,I,Gilbert,AZ,Casteel HS,77,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
31195,Gage Doss,Queens (NC),DH,JR,I,Winston Salem,NC,Oak Grove High School,76,220,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
31170,Gage Handzel,Winthrop,2B,JR,I,Lenexa,KS,Shawnee Mission West HS,72,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33546,Gage Olsen,Western Kentucky,P,JR,I,West Jordan,UT,Copper Hills High School,74,180,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
29227,Gavin Braland,South Carolina,C,SO,I,Hampton,GA,Georgia Premier Academy,75,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
6521,Gavin Chillot,Pittsburgh,P,SO,I,Springbrook Township,PA,North Pocono,69,175,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-25,https://d1baseball.com/stories/2026-transfer-tracker/,
34263,Gavin Dicks,Jacksonville,P,JR,I,Lake Wales,FL,Lake Wales High School,75,180,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
10498,Gavin Hawkes,Rider,P,SO,I,Yardley,PA,Pennsbury,70,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
34129,Gehrig Wright,UT Martin,P,JR,I,Sarasota,FL,Booker HS,77,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
31084,Gerardo Prado,Oklahoma,OF,JR,I,San Juan,PR,Puerto Rico Baseball Academy HS,75,190,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
31103,Grant Jordan,Georgia Southern,SS,JR,I,Tampa,FL,Jesuit HS,71,180,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
29742,Grayson Childers,Queens (NC),1B,JR,I,Broken Arrow,OK,Broken Arrow High School,75,220,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
31281,Grayson Godbee,Western Kentucky,3B,JR,I,Bishop,GA,North Oconee High School,72,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
34493,Grayson Stroumpis,West Georgia,P,JR,I,Alpharetta,GA,Centennial High School,77,195,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-23,https://d1baseball.com/stories/2026-transfer-tracker/,
33751,Gregory Quintana,Lafayette,P,FR,I,Haymarket,VA,St. Paul VI Catholic High School,73,175,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-14,https://d1baseball.com/stories/2026-transfer-tracker/,
27850,Griffin Harrison,UC Riverside,SS,JR,I,Vacaville,CA,Vacaville HS,74,190,1,0,0,hometown=CA;prev_school=CA,1,1,0,0,3,3,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
30573,Griffin Pomper,Jacksonville,C,FR,I,Plantation,FL,Nsu University School,72,195,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
5590,HUNTER HUNEYCUTT,Queens (NC),2B,SO,I,Laurinburg,NC,Pinecrest,70,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
4790,HUNTER HYATT,UAB,P,SO,I,Clyde Hill,WA,Bellevue HS,75,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
12278,Halen Jaden Guerrero,UC Riverside,P,JR,I,Pittsburg,CA,Pittsburg High School,72,180,1,0,0,hometown=CA;prev_school=CA,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
30133,Hayden Nazarenus,Western Kentucky,RF,JR,I,Hayti,MO,Cooter R-iv High School,71,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
7150,Henry Hultquist,Davidson,P,SO,I,Arlington,VA,Gonzaga,75,205,0,0,0,,1,0,1,1,3,3,d1baseball,2025-10-06,https://d1baseball.com/stories/2026-transfer-tracker/,
33435,Hogan Shelby,Long Beach State,P,SO,I,North Richland Hills,TX,Birdville HS,75,185,1,0,0,prev_school=CA,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34211,Holden Wade,Georgia Southern,P,JR,I,Tampa,FL,Sickles HS,71,185,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
27506,Hollis Porter,Texas Tech,DH,SO,I,Hurley,MS,East Central,76,230,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
8830,Hudson Lee,South Carolina,P,JR,I,Roebuck,SC,Dorman HS,76,239,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30762,Hunter Azemar,Texas A&M-Corpus Christi,C,JR,I,Lafayette,LA,Southside HS,74,230,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
34088,Hunter Sloop,Charlotte,P,SR,I,Mount Pleasant,NC,P27,79,235,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
3325,ISAAC HALLAM,Seattle,P,SO,I,Issaquah,WA,Issaquah,75,205,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
29723,Ian McCubbin,Morehead State,RF,JR,I,Bossier City,LA,Vilonia High School,74,210,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-23,https://d1baseball.com/stories/2026-transfer-tracker/,
33217,Ian Regal,Butler,P,SO,I,Rochester,MN,Mayo Senior HS,74,195,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30854,Isaiah Hernandez,UC Riverside,LF,SO,I,Diamond Bar,CA,Bishop Amat HS,71,195,1,1,0,hometown=CA;hometown=Diamond Bar (SoCal);prev_school=CA,1,1,0,0,3,3,d1baseball,2026-05-22,https://d1baseball.com/stories/2026-transfer-tracker/,
33720,Ismael Borrero,Mercer,P,JR,I,Hurricane,WV,Hurricane High School,74,200,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
4858,JACKSON HIATT,Toledo,1B,JR,I,Pensacola,FL,Pensacola Catholic,78,240,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
4246,JACOB GOMBERG,UNLV,P,JR,I,Coral Springs,FL,Majory Stoneman Douglas HS,70,180,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
1632,JACOB MILLER,Fairleigh Dickinson,C,SO,I,Leawood,KS,Shawnee Mission East,69,185,0,0,0,,1,0,1,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
4844,JAKE LOPEZ,Seton Hall,LF,JR,III,Oakland,NJ,,72,180,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
117,JAKE NEELY,Southern Miss,P,FR,I,San Antonio,TX,Clark,76,215,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
4466,JAYDEN DILLARD,Tennessee Tech,P,JR,I,Salisbury,MD,James M. Bennett,71,180,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
10650,JB Manarchuck,Mount St. Mary's,P,SO,I,Burke,VA,Lake Braddock,76,220,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-19,https://d1baseball.com/stories/2026-transfer-tracker/,
3122,JOE CILEA,Indiana,C,JR,I,Marlboro,NJ,Colts Neck,71,201,0,0,0,,1,1,0,0,3,3,d1baseball,2026-04-22,https://d1baseball.com/stories/2026-transfer-tracker/,
5988,JORDAN DAHLOF,Oakland,P,JR,I,Roseville,MN,Roseville,73,188,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
673,JOSEPH STEVENTON,Wagner,P,JR,I,Valencia,CA,Oaks Christian High School,73,245,1,0,0,hometown=CA,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
4425,JOSHUA GREGOIRE,South Carolina,P,JR,I,Baton Rouge,LA,Episcopal,74,201,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34851,JOSHUA MARTINEZ,UNC Wilmington,C,SO,,Holly Springs,NC,Pro 5 Academy,70,215,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
405,JOSHUA VAUGHN,Bradley,P,SO,I,Mapleton,IL,Illini Bluffs High School,72,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
30460,JP Acosta,Western Kentucky,3B,JR,I,Clovis,CA,Floyd B Buchanan High School,73,195,1,0,0,hometown=CA,1,1,0,0,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
16732,JT Adams,Creighton,P,JR,I,Olathe,KS,Olathe North High School,74,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-14,https://d1baseball.com/stories/2026-transfer-tracker/,
31913,Jace Kirby,Southern Illinois,P,FR,I,Spring Hill,TN,Summit HS,72,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
10597,Jack Grunkemeyer,Northwestern,P,FR,I,Batesville,IN,Batesville,75,215,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
33481,Jack Pezzolo,UC Davis,P,FR,I,Petaluma,CA,Cardinal Newman High School,71,180,1,0,0,hometown=CA;prev_school=CA,1,0,1,1,3,3,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
30587,Jack Quick,Wichita State,RF,JR,I,Cutler Bay,FL,ESB Academy,74,215,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-30,https://d1baseball.com/stories/2026-transfer-tracker/,
31114,Jack Scheri,Stony Brook,RF,SO,I,Peru,IL,La Salle-Peru,69,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-22,https://d1baseball.com/stories/2026-transfer-tracker/,
33369,Jackson Hulcher,Delaware,P,JR,I,Ashburn,VA,Broad Run High School,75,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
31223,Jackson Norum,California,RF,FR,I,San Diego,CA,LA Jolla Country Day School,74,195,1,1,1,hometown=CA;hometown=San Diego (SD County);prev_school=CA;HS in SD County,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33708,Jacob Barrett,Southern Indiana,P,JR,I,Newburgh,IN,Castle High School,72,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
8464,Jacob Gholston,Western Illinois,P,SO,I,Flower Mound,TX,Flower Mound,79,225,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
30777,Jacob Gillis,Ball State,1B,JR,I,Fergus,Canada,Erin District,77,240,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
29789,Jacob McKenzie,Southern Illinois,C,JR,I,Winter Springs,FL,Winter Springs HS,71,195,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33421,Jacob O'Day,Western Kentucky,P,JR,I,Bloomington,IL,Normal Community High School,75,185,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
32906,Jacob Wingard,Alcorn State,P,JR,I,League City,TX,Clear Springs High School,75,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34418,Jacobie Smith,Grambling,P,JR,I,Tupelo,MS,Tupelo High School,71,200,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
29853,Jaden Correa,Morehead State,SS,FR,I,Chicago,IL,DE LA Salle Institute,73,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-23,https://d1baseball.com/stories/2026-transfer-tracker/,
6705,Jaden Noot,LSU,P,JR,I,Oak Park,CA,Sierra Canyon HS,76,244,1,0,0,hometown=CA,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34409,Jai Jensen,Southern Indiana,P,SR,I,Clinton,IA,Clinton,75,225,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
31219,Jake Cagna,Canisius,3B,FR,I,Egg Harbor Township,NJ,Egg Harbor Township,74,160,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
11408,Jake Colucci,UNC Greensboro,P,SO,I,Virginia Beach,VA,Frank W. Cox,73,,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
31021,Jake Pineda,Army,C,FR,I,Centerville,TX,Centerville High School,71,175,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-13,https://d1baseball.com/stories/2026-transfer-tracker/,
6782,Jakob Schulz,Vanderbilt,P,JR,I,Houston,TX,,74,219,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
11872,James Ellis,Saint Peter's,P,SR,I,Berlin,CT,Berlin,70,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-06,https://d1baseball.com/stories/2026-transfer-tracker/,
9171,James Gladden,Maryland,P,JR,I,Baltimore,MD,Archbishop Curley,72,200,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-18,https://d1baseball.com/stories/2026-transfer-tracker/,
33269,James Voorhies,Cal State Northridge,P,FR,I,Pleasant Hill,CA,College Park High School,76,197,1,0,0,hometown=CA,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31312,Jamir Holloway,Alcorn State,3B,FR,I,Jonesboro,GA,Redan High School,72,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
7491,Jared Galang,Fresno State,P,FR,I,Torrance,CA,Torrance HS,72,170,1,1,0,hometown=CA;hometown=Torrance (SoCal);prev_school=CA,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33437,Jaxon Baker,Long Beach State,P,FR,I,Murrieta,CA,Paloma Valley High School,77,200,1,1,0,hometown=CA;hometown=Murrieta (SoCal);prev_school=CA,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
8153,Jaxton Andeel,UC Irvine,P,JR,I,Placentia,CA,Orange Lutheran HS,76,210,1,1,0,hometown=CA;hometown=Placentia (SoCal);prev_school=CA,1,0,1,1,3,3,d1baseball,2026-05-25,https://d1baseball.com/stories/2026-transfer-tracker/,
28880,Jay Dillard,Clemson,2B,GR,I,Anderson,SC,T.L. Hanna HS,69,175,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
9793,Jayce Park,Old Dominion,P,SO,I,Philadelphia,PA,St. John Neumann Goretti,71,184,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
34367,Jayden Avina,UC Riverside,P,FR,I,Pomona,CA,Damien High School,78,220,1,1,0,hometown=CA;hometown=Pomona (SoCal);prev_school=CA,1,0,1,1,3,3,d1baseball,2026-05-22,https://d1baseball.com/stories/2026-transfer-tracker/,
28520,Jayden Lee,UC San Diego,OF,FR,I,Tiburon,CA,Marin Catholic HS,73,,1,1,1,hometown=CA;prev_school=CA,1,1,0,0,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
30231,Jayton Greer,San Diego,DH,FR,I,Huntington Beach,CA,Huntington Beach High School,71,200,1,1,1,hometown=CA;hometown=Huntington Beach (SoCal);prev_school=CA,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
17059,Jeff Tiw,Wagner,P,JR,I,Burlington,Canada,Dr. Frank J. Hayden Secondary School,75,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
29928,Joe Connolly,Western Illinois,CF,SO,I,Omaha,NE,Skutt Catholic,72,,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
31015,Joey Erace,Rutgers,2B,FR,I,Ocean City,NJ,Saint Augustine Prep School,69,155,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
33761,John Carmichael,Eastern Michigan,P,JR,I,Destrehan,LA,Destrehan High School,72,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
16683,John Hojnowski,Toledo,P,JR,I,Brownstown,MI,Oscar A Carlson High School,72,205,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
33018,John Milewski,Brandeis,P,FR,I,Framingham,MA,Belmont Hill,78,230,0,0,0,,1,0,1,1,3,3,d1baseball,2025-12-03,https://d1baseball.com/stories/2026-transfer-tracker/,
13728,Johnny Nuanez,Wichita State,P,JR,I,San Diego,CA,Point Loma High School,75,195,1,1,1,hometown=CA;hometown=San Diego (SD County);HS in SD County,1,0,1,1,3,3,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
10688,Jon Wylie,Xavier,P,FR,I,Ironton,OH,Ironton,74,165,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
31254,Jonathan Acosta,North Florida,3B,FR,I,Miami,FL,Miami Killian High School,73,170,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
33573,Jonathan Anders,Sam Houston State,P,JR,I,Rosenberg,TX,Lamar Consolidated HS / Wharton County JC,72,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
10129,Jonathan Dobis,Minnesota,P,FR,I,Eagan,MN,St. Thomas Academy,72,185,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
7425,Jordan Kolenda,Kent State,P,JR,I,Pittsburgh,PA,Avonworth,76,190,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
30298,Jordan Treadwell,Coppin State,2B,JR,I,Temecula,CA,Murrieta Valley High School,72,170,1,1,0,hometown=CA;hometown=Temecula (SoCal),1,1,0,0,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
31051,Jose Mariano,Elon,1B,JR,I,Manila,Philippines,Valencia HS,73,215,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
34441,Josh Fleming,Murray State,P,JR,I,Robert,LA,Hammond High Magnet School,69,185,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-28,https://d1baseball.com/stories/2026-transfer-tracker/,
30571,Josh Gibbs,Kennesaw State,2B,FR,I,Cumming,GA,Forsyth Central HS,72,170,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
33829,Josh Mawhinney,Utah Valley,P,FR,I,Cottonwood Heights,UT,Brighton High School,76,215,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
29822,Josh Thompson,Siena,2B,SO,I,Ringoes,NJ,Immaculata,72,185,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30178,Josh Wulfert,Wichita State,RF,SO,I,Stillwater,OK,Piedra Vista High School,75,195,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-31,https://d1baseball.com/stories/2026-transfer-tracker/,
30400,Joshua Caldwell,UMES,DH,SO,I,Houston,TX,St. Thomas Catholic,72,205,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-20,https://d1baseball.com/stories/2026-transfer-tracker/,
30936,Joshua Hoffmann,New Orleans,C,JR,I,Harahan,LA,John Curtis,73,215,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-27,https://d1baseball.com/stories/2026-transfer-tracker/,
34204,Joshua Holst,Air Force,P,FR,I,Libertyville,IL,Libertyville High School,75,215,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-21,https://d1baseball.com/stories/2026-transfer-tracker/,
31108,Julian Mercado,Stetson,1B,FR,I,Orlando,FL,The Master's Academy,74,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
30202,Julio Guerrero,Southern Illinois,CF,JR,I,Zionsville,IN,Springfield Commonwealth Academy,71,195,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
30838,Julius Rosado,Rutgers,2B,FR,I,South River,NJ,South River,72,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
26841,Justin Hurd,Albany,3B,JR,I,Warwick,NY,Warwick,70,,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,missing_weight;
33975,Justin Morales,Bethune-Cookman,P,JR,I,Oranjestad,Aruba,TNXL Academy,76,210,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
4383,KHALEEL PRATT,Eastern Kentucky,RF,FR,I,Evans,GA,Augusta Christian HS,77,225,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
28147,KJ Scobey,South Carolina,SS,SO,I,Lakeland,FL,McKeel Academy of Technology,74,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-06-01,https://d1baseball.com/stories/2026-transfer-tracker/,
31081,Kade Kisz,Georgia Southern,3B,FR,I,Woodstock,GA,Blessed Trinity Catholic HS,73,200,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-29,https://d1baseball.com/stories/2026-transfer-tracker/,
28979,Kaden Brown,Kennesaw State,DH,SO,I,Fayetteville,GA,Sandy Creek HS,74,241,0,0,0,,1,1,0,0,3,3,d1baseball,2026-05-26,https://d1baseball.com/stories/2026-transfer-tracker/,
6973,Kaden Fuller,Western Carolina,P,SO,I,King,NC,West Stokes HS,73,215,0,0,0,,1,0,1,1,3,3,d1baseball,2026-04-20,https://d1baseball.com/stories/2026-transfer-tracker/,
33484,Kaden Soder,Utah,P,JR,I,Las Vegas,NV,Bishop Gorman High School,74,180,0,0,0,,1,0,1,1,3,3,d1baseball,2026-06-02,https://d1baseball.com/stories/2026-transfer-tracker/,
33317,Kaine Samuels,Western Kentucky,P,FR,I,Louisville,KY,Ballard High School,79,240,0,0,0,,1,0,1,1,3,3,d1baseball,2026-05-15,https://d1baseball.com/stories/2026-transfer-tracker/,
