Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Evansville,Reid Haire,All,627,99,90.8,103.2,109.0,52.5%,13.6°,9.4°,43.4,10.1%,10,0.254,.281,0.364,.395,35.4%,32.3%,29.3%,49.1%,69.9%,85.0%,31.7%,28.6%,89.0
Abilene Christian,JT Thompson,All,479,82,86.7,97.3,100.3,20.7%,9.3°,12.1°,40.2,0.0%,0,0.311,.279,0.364,.352,41.5%,19.5%,31.7%,38.6%,55.4%,91.5%,25.2%,14.6%,77.0
Kent State,Luke Matthews,All,352,70,80.1,95.7,102.3,12.9%,11.2°,9.4°,45.7,0.0%,0,0.333,.297,0.364,.343,42.9%,20.0%,37.1%,49.1%,72.2%,93.0%,30.4%,15.6%,82.0
Lipscomb,Kai Holm,All,594,99,85.3,96.7,101.3,14.1%,10.3°,9.5°,39.4,0.0%,0,0.301,.263,0.364,.365,37.4%,21.2%,33.3%,35.4%,57.9%,87.1%,19.9%,19.0%,101.0
Missouri,Julio Campos,All,79,14,89.9,102.3,105.7,50.0%,8.8°,2.2°,28.6,7.1%,1,0.278,.311,0.364,.369,57.1%,21.4%,21.4%,40.5%,57.9%,86.4%,24.4%,21.9%,102.0
Kansas,Dylan Schlotterback,All,527,93,87.9,103.1,105.7,39.8%,5.5°,8.9°,34.4,1.1%,1,0.302,.303,0.364,.387,47.3%,19.4%,32.3%,40.2%,65.9%,89.5%,20.0%,19.3%,97.0
Creighton,Connor Capece,All,623,118,83.2,101.1,107.9,26.3%,10.9°,12.2°,41.5,2.5%,3,0.326,.297,0.363,.366,42.4%,22.0%,32.2%,41.7%,59.2%,89.6%,26.3%,15.0%,91.0
Radford,Noah Toole,All,561,96,87.4,100.2,103.1,36.5%,7.3°,11.4°,29.2,2.1%,2,0.282,.248,0.363,.323,51.0%,18.8%,24.0%,43.3%,68.4%,88.9%,25.0%,25.5%,116.0
South Alabama,Marc Stephens,All,575,113,85.5,99.1,103.3,23.0%,6.1°,9.2°,31.0,0.0%,0,0.317,.296,0.363,.352,54.9%,15.9%,24.8%,40.7%,64.1%,92.9%,21.1%,12.8%,115.0
Ohio,Cam Bryant,All,299,60,83.8,100.4,103.0,18.3%,17.1°,8.4°,31.7,0.0%,0,0.3,.273,0.363,.334,38.3%,35.0%,20.0%,45.5%,67.1%,88.3%,26.4%,16.2%,124.0
Winthrop,Colin Crowley,All,514,85,87.3,100.5,105.4,31.8%,13.3°,18.3°,44.7,4.7%,4,0.274,.293,0.363,.400,38.8%,24.7%,32.9%,43.6%,70.4%,86.6%,21.4%,17.9%,120.0
Troy,Josh Pyne,All,653,119,86.6,101.7,106.6,28.6%,14.3°,11.3°,30.3,4.2%,5,0.279,.249,0.363,.325,44.5%,26.1%,18.5%,44.3%,63.5%,85.2%,29.0%,22.8%,74.0
Lipscomb,Keaton Mahan,All,442,62,89.0,104.6,109.6,40.3%,8.0°,9.4°,33.9,4.8%,3,0.277,.274,0.363,.375,46.8%,19.4%,30.6%,37.8%,60.0%,81.2%,25.2%,23.4%,95.0
Georgetown,AJ Solomon,All,327,45,83.0,94.7,97.1,8.9%,11.4°,14.5°,35.6,0.0%,0,0.254,.248,0.363,.354,42.2%,33.3%,24.4%,31.5%,52.6%,87.5%,13.1%,18.4%,102.0
San Francisco,TJ Rogers,All,578,76,88.9,102.3,106.3,36.8%,19.8°,16.0°,34.2,10.5%,8,0.237,.218,0.363,.333,30.3%,40.8%,25.0%,43.4%,67.9%,80.3%,23.1%,27.9%,99.0
San Diego,Diego Gonzalez,All,374,61,85.2,102.8,106.6,37.7%,18.2°,20.4°,32.8,11.5%,7,0.267,.240,0.363,.354,34.4%,41.0%,19.7%,40.9%,56.6%,87.8%,27.4%,21.6%,55.0
Johnson (TN),Braden Frank,All,88,11,86.6,98.3,98.4,18.2%,1.4°,21.3°,27.3,9.1%,1,0.2,.267,0.363,.387,54.5%,27.3%,18.2%,36.4%,68.8%,90.9%,17.9%,12.5%,131.0
Elon,Brian Duroff,All,529,127,90.2,105.4,109.6,45.7%,15.7°,14.8°,37.8,6.3%,8,0.289,.351,0.363,.453,36.2%,32.3%,26.0%,51.4%,75.1%,89.9%,32.2%,18.8%,98.0
UC Davis,Evan Gentil,All,187,16,89.2,102.3,103.6,68.8%,17.0°,21.0°,56.2,31.2%,5,0.182,.211,0.363,.401,25.0%,43.8%,25.0%,35.3%,57.7%,68.9%,19.3%,45.5%,131.0
CSU Bakersfield,Devon Wilkes,All,499,109,89.7,104.6,109.8,40.4%,8.0°,11.9°,33.0,6.4%,7,0.288,.314,0.363,.388,42.2%,23.9%,26.6%,59.3%,85.8%,82.2%,42.1%,24.7%,51.0
California,Carl Schmidt,All,505,81,88.7,104.0,108.0,42.0%,7.4°,12.9°,33.3,7.4%,6,0.276,.256,0.362,.341,46.9%,24.7%,24.7%,50.1%,68.7%,80.1%,32.0%,33.2%,61.0
Delaware,Sam Winsett,All,418,62,86.9,102.2,104.7,40.3%,2.6°,11.6°,35.5,1.6%,1,0.294,.265,0.362,.343,48.4%,17.7%,30.6%,39.0%,60.1%,83.2%,23.3%,25.8%,87.0
Connecticut,Nater Wachter,All,609,90,92.5,104.8,108.8,48.9%,15.4°,18.3°,48.9,7.8%,7,0.274,.299,0.362,.425,26.7%,31.1%,37.8%,38.9%,60.1%,83.2%,22.3%,27.4%,82.0
Virginia Tech,Hudson Lutterman,All,524,96,85.8,99.7,102.5,30.2%,15.3°,17.3°,40.6,2.1%,2,0.271,.272,0.362,.342,36.5%,31.2%,30.2%,51.7%,73.3%,88.4%,34.0%,23.6%,79.0
Toledo,Luke Walton,All,398,59,85.9,100.6,102.7,30.5%,18.4°,16.9°,37.3,1.7%,1,0.247,.295,0.362,.406,33.9%,23.7%,35.6%,37.4%,63.2%,88.3%,13.9%,14.8%,124.0
Radford,Alex Levesque,All,215,35,84.0,102.7,106.4,20.0%,14.3°,9.1°,34.3,2.9%,1,0.286,.230,0.362,.314,37.1%,28.6%,28.6%,42.3%,65.3%,87.5%,23.1%,20.9%,102.0
Florida,Hayden Yost,All,283,51,92.0,104.5,108.7,49.0%,27.0°,25.2°,29.4,11.8%,6,0.224,.240,0.362,.396,23.5%,49.0%,9.8%,43.1%,65.6%,86.9%,24.5%,22.1%,105.0
Villanova,Michael Whooley,All,509,94,83.9,102.6,106.5,37.2%,15.1°,13.9°,40.4,3.2%,3,0.277,.296,0.362,.391,34.0%,29.8%,34.0%,41.8%,62.3%,87.2%,23.7%,22.5%,96.0
Iowa,Mitch Wood,All,227,24,92.4,103.6,106.8,41.7%,24.4°,17.4°,37.5,4.2%,1,0.231,.198,0.362,.344,25.0%,50.0%,25.0%,38.3%,67.8%,80.3%,19.0%,33.3%,115.0
Bradley,Luke Skinner,All,408,66,86.3,102.1,106.3,34.8%,18.1°,15.0°,40.9,1.5%,1,0.318,.305,0.362,.380,37.9%,27.3%,31.8%,46.3%,68.8%,81.8%,26.4%,26.5%,99.0
VMI,Ayden Schnarrs,All,538,104,83.4,98.8,102.9,23.1%,1.7°,4.3°,29.8,0.0%,0,0.325,.288,0.362,.343,60.6%,15.4%,22.1%,30.3%,49.4%,100.0%,15.1%,2.5%,108.0
Tarleton State,Sergio Guerra,All,434,89,85.3,98.9,103.1,25.8%,13.7°,11.7°,32.6,4.5%,4,0.295,.261,0.362,.317,41.6%,32.6%,19.1%,47.0%,72.5%,84.8%,25.2%,25.0%,110.0
Mercer,Brant Baughcum,All,564,123,86.7,101.6,104.1,32.5%,14.4°,15.8°,30.9,2.4%,3,0.303,.295,0.362,.374,37.4%,29.3%,28.5%,48.8%,79.7%,87.3%,27.9%,20.0%,117.0
Monmouth,Simmi Whitehill,All,678,82,85.8,104.1,108.2,43.9%,4.3°,11.3°,40.2,1.2%,1,0.299,.255,0.362,.335,47.6%,12.2%,36.6%,42.8%,64.0%,79.4%,24.8%,34.1%,79.0
Cal Poly,Dylan Kordic,All,525,88,91.9,106.0,110.7,48.9%,16.5°,14.0°,33.0,9.1%,8,0.263,.284,0.362,.387,37.5%,35.2%,21.6%,42.5%,65.4%,84.1%,24.5%,20.2%,103.0
CSU Bakersfield,Evan Cloyd,All,577,112,87.1,104.0,108.1,37.5%,11.6°,20.1°,38.4,9.8%,11,0.289,.329,0.362,.456,42.0%,30.4%,25.0%,47.5%,76.4%,86.1%,24.8%,20.4%,112.0
Hawaii,Ben Zeigler-Namoa,All,198,46,90.7,104.9,110.6,39.1%,12.2°,13.4°,32.6,6.5%,3,0.302,.323,0.362,.398,39.1%,26.1%,30.4%,46.0%,73.6%,89.6%,22.4%,15.4%,116.0
Notre Dame,Noah Coy,All,563,89,87.0,102.5,106.2,38.2%,18.6°,16.4°,41.6,2.2%,2,0.274,.287,0.362,.419,27.0%,32.6%,33.7%,38.9%,57.6%,91.2%,23.2%,15.5%,98.0
Penn,Jarrett Pokrovsky,All,513,94,87.8,103.6,105.2,40.4%,2.9°,7.7°,28.7,1.1%,1,0.308,.248,0.362,.303,53.2%,18.1%,22.3%,44.6%,67.8%,85.4%,25.4%,24.0%,104.0
Jacksonville,Roger Vergara,All,302,61,86.2,103.0,105.8,31.1%,9.9°,13.3°,32.8,6.6%,4,0.275,.293,0.362,.397,47.5%,31.1%,19.7%,45.4%,72.9%,88.5%,30.3%,21.9%,106.0
Northwestern State,Colton Harrison,All,53,9,85.8,106.2,108.4,33.3%,13.5°,7.0°,55.6,0.0%,0,0.385,.382,0.362,.414,33.3%,11.1%,55.6%,56.6%,81.0%,82.4%,40.6%,43.3%,17.0
California Baptist,Bryce McFeely,All,602,149,88.3,104.2,107.9,38.3%,13.5°,13.3°,26.2,3.4%,5,0.282,.273,0.362,.349,43.0%,32.2%,19.5%,49.3%,70.3%,93.3%,29.1%,12.8%,95.0
Northwestern State,JT Simonelli,All,202,39,88.0,105.5,109.2,46.2%,13.6°,11.7°,30.8,12.8%,5,0.276,.256,0.362,.330,48.7%,23.1%,20.5%,52.5%,67.7%,77.6%,37.9%,34.0%,82.0
West Virginia,Ryan Maggy,All,56,6,84.7,106.1,107.9,50.0%,-2.0°,12.4°,50.0,0.0%,0,0.273,.277,0.361,.390,50.0%,0.0%,50.0%,39.3%,70.0%,71.4%,22.2%,36.4%,100.0
Belmont,Jake Maddox,All,456,86,86.8,102.9,105.5,29.1%,2.5°,10.7°,27.9,4.7%,4,0.277,.240,0.361,.292,60.5%,15.1%,20.9%,51.5%,76.4%,78.6%,30.6%,34.9%,93.0
UNC Asheville,Jake Pereira,All,130,23,80.8,99.4,104.0,17.4%,-12.1°,6.7°,17.4,0.0%,0,0.31,.258,0.361,.299,73.9%,4.3%,21.7%,41.5%,66.7%,97.6%,17.9%,7.4%,110.0
Georgia State,Hunter Carlson,All,499,103,86.2,102.9,110.6,31.1%,17.7°,16.6°,43.7,5.8%,6,0.295,.308,0.361,.398,32.0%,32.0%,29.1%,46.3%,67.5%,89.2%,25.7%,18.6%,105.0
North Carolina A&T,Tyler Smith,All,130,24,85.9,103.3,107.8,41.7%,3.3°,6.8°,33.3,0.0%,0,0.324,.286,0.361,.323,50.0%,4.2%,37.5%,46.9%,59.5%,86.4%,30.4%,24.6%,78.0
UC Santa Barbara,Colin Beazizo,All,312,43,86.6,102.8,106.2,32.6%,4.8°,14.4°,34.9,9.3%,4,0.279,.252,0.361,.359,48.8%,23.3%,25.6%,39.7%,65.1%,89.0%,22.6%,31.5%,102.0
Montreat,Hunter Furches,All,57,7,77.7,83.9,85.3,0.0%,-6.3°,-,14.3,0.0%,0,0.273,-,0.361,-,85.7%,0.0%,14.3%,47.4%,82.4%,92.9%,32.5%,22.2%,
Florida State,Ben Barrett,All,93,15,88.3,107.1,109.3,46.7%,-2.6°,2.5°,40.0,0.0%,0,0.286,.282,0.361,.358,53.3%,6.7%,40.0%,46.2%,67.5%,92.6%,30.2%,25.6%,61.0
Florida Atlantic,Michael Perazza,All,576,113,87.4,99.9,102.7,30.1%,11.1°,13.1°,46.9,0.9%,1,0.309,.322,0.361,.391,39.8%,20.4%,37.2%,47.0%,71.5%,89.6%,27.5%,22.1%,110.0
Maryland,Ty Kaunas,All,848,108,89.3,101.1,105.6,35.2%,16.4°,16.0°,30.6,2.8%,3,0.256,.226,0.361,.335,37.0%,33.3%,24.1%,38.0%,57.2%,85.4%,22.2%,22.0%,93.0
La Salle,Rueben Livingston,All,274,37,88.4,103.5,107.5,48.6%,16.3°,15.9°,37.8,10.8%,4,0.271,.232,0.361,.320,29.7%,32.4%,29.7%,50.0%,74.4%,77.0%,31.8%,33.6%,59.0
William & Mary,Charlie Iriotakis,All,502,109,87.7,102.5,108.1,36.7%,9.3°,8.2°,33.9,4.6%,5,0.283,.304,0.361,.380,44.0%,27.5%,23.9%,43.6%,67.7%,90.8%,23.9%,15.5%,107.0
Northwestern,Carter Danz,All,39,6,90.2,99.8,102.3,33.3%,3.3°,-6.1°,33.3,0.0%,0,0.3,.236,0.361,.253,33.3%,16.7%,33.3%,59.0%,82.6%,57.9%,25.0%,47.8%,109.0
Prairie View,Basilio Williams,All,111,17,81.1,90.5,95.1,11.8%,9.4°,2.0°,35.3,0.0%,0,0.348,.218,0.361,.266,47.1%,5.9%,29.4%,41.4%,62.7%,93.8%,23.3%,13.0%,90.0
Missouri,Sam Parker,All,115,12,87.2,105.4,105.5,41.7%,19.6°,19.8°,41.7,8.3%,1,0.19,.247,0.36,.401,33.3%,41.7%,16.7%,35.7%,72.3%,58.8%,10.3%,46.3%,136.0
Illinois,Jack Zebig,All,572,103,88.7,103.3,109.3,39.8%,14.2°,13.1°,35.0,2.9%,3,0.25,.277,0.36,.383,38.8%,28.2%,29.1%,32.9%,53.3%,88.4%,16.0%,19.7%,109.0
University of Montevallo,Caleb Karll,All,75,17,83.6,95.0,96.5,17.6%,25.4°,12.0°,47.1,0.0%,0,0.273,.225,0.36,.264,17.6%,35.3%,41.2%,56.0%,84.8%,85.7%,33.3%,28.6%,46.0
Harvard,Jack Rickheim,All,478,73,85.5,101.9,105.9,38.4%,19.0°,13.7°,32.9,2.7%,2,0.297,.229,0.36,.310,32.9%,35.6%,27.4%,46.4%,68.5%,81.8%,24.1%,25.7%,82.0
Toledo,Cole Meyer,All,94,15,77.6,91.3,99.7,13.3%,3.3°,7.4°,33.3,0.0%,0,0.3,.231,0.36,.315,60.0%,20.0%,20.0%,36.2%,55.6%,80.0%,24.1%,23.5%,105.0
Dallas Baptist,Keaton Grady,All,403,78,88.2,103.4,109.0,35.9%,14.7°,6.8°,35.9,3.8%,3,0.29,.317,0.36,.382,38.5%,28.2%,29.5%,40.4%,60.1%,90.0%,24.1%,18.4%,115.0
Memphis,Jack Pitts,All,202,19,90.9,104.1,110.0,52.6%,11.9°,16.5°,52.6,5.3%,1,0.2,.232,0.36,.385,26.3%,26.3%,42.1%,30.2%,50.6%,79.5%,14.8%,31.1%,70.0
Lafayette,Boden Fernsler,All,477,64,87.1,101.7,105.8,35.9%,18.6°,23.8°,40.6,9.4%,6,0.248,.195,0.36,.329,26.6%,43.8%,26.6%,50.7%,71.1%,83.3%,36.7%,35.1%,69.0
Sacred Heart,Ryan Rey,All,44,7,87.3,90.8,92.2,0.0%,25.8°,-,57.1,0.0%,0,0.333,.210,0.36,.255,14.3%,28.6%,42.9%,40.9%,73.7%,92.9%,16.0%,16.7%,104.0
Longwood,Brogan Jones,All,634,116,87.4,101.1,106.9,34.5%,13.5°,11.8°,40.5,5.2%,6,0.277,.285,0.36,.385,37.1%,31.0%,27.6%,37.2%,55.8%,93.0%,22.2%,16.9%,97.0
UT Arlington,Jackson Hill,All,212,37,81.2,97.3,99.7,21.6%,19.8°,6.3°,18.9,0.0%,0,0.25,.227,0.36,.345,45.9%,32.4%,16.2%,36.3%,65.5%,80.0%,17.2%,24.7%,137.0
Minnesota,Tyler Allen,All,476,76,88.9,100.8,107.2,32.9%,16.9°,11.1°,39.5,1.3%,1,0.274,.244,0.36,.339,32.9%,27.6%,31.6%,41.2%,67.3%,84.9%,19.3%,23.0%,107.0
Houston,Xavier Perez,All,617,113,91.2,105.5,109.7,50.4%,10.8°,18.6°,39.8,14.2%,16,0.288,.317,0.36,.434,38.1%,27.4%,31.9%,51.1%,69.2%,79.7%,34.0%,26.3%,80.0
Florida Atlantic,Ian Collier,All,498,83,89.3,106.4,114.9,41.0%,16.4°,14.2°,36.1,13.3%,11,0.272,.287,0.36,.403,38.6%,36.1%,21.7%,40.6%,61.9%,82.1%,22.8%,29.7%,100.0
Radford,Devin Parks,All,392,70,86.9,106.3,109.5,38.6%,7.6°,11.4°,35.7,4.3%,3,0.298,.252,0.36,.325,42.9%,18.6%,30.0%,51.5%,74.3%,83.5%,32.4%,32.7%,78.0
Purdue,Jackson Bessette,All,506,95,87.6,102.9,107.6,31.6%,12.6°,11.0°,35.8,3.2%,3,0.273,.279,0.36,.375,44.2%,22.1%,23.2%,37.9%,55.5%,91.3%,23.7%,19.8%,84.0
New Mexico,Gene Trujillo,All,259,35,88.9,105.4,112.3,34.3%,19.3°,11.3°,37.1,11.4%,4,0.254,.221,0.36,.325,31.4%,40.0%,22.9%,51.4%,77.7%,63.8%,28.3%,44.4%,68.0
Georgetown,Connor Peek,All,292,55,87.5,102.0,105.4,38.2%,-2.2°,8.0°,25.5,1.8%,1,0.267,.309,0.36,.405,65.5%,14.5%,18.2%,34.2%,55.6%,90.5%,16.4%,16.0%,112.0
Pittsburgh,Joey Baran,All,492,74,85.7,101.4,110.6,28.4%,6.2°,16.0°,24.3,4.1%,3,0.258,.211,0.36,.323,50.0%,29.7%,18.9%,43.9%,67.7%,87.9%,28.3%,21.3%,95.0
Michigan,Matthew Ossenfort,All,386,62,91.2,106.8,110.9,48.4%,10.8°,9.0°,29.0,3.2%,2,0.268,.276,0.36,.379,46.8%,24.2%,22.6%,40.9%,63.8%,82.0%,22.2%,27.8%,88.0
Little Rock,Trey Hill,All,186,36,83.9,101.9,105.3,41.7%,8.5°,20.3°,30.6,8.3%,3,0.261,.270,0.36,.374,44.4%,22.2%,22.2%,52.7%,77.5%,77.4%,34.0%,26.5%,77.0
Memphis,Freddy Rodriguez,All,839,127,86.4,103.1,106.5,29.1%,2.8°,11.7°,31.5,1.6%,2,0.283,.275,0.36,.365,50.4%,21.3%,26.0%,42.1%,63.7%,88.3%,25.7%,20.1%,87.0
Eastern Kentucky,Jackson Reid,All,212,27,82.8,100.2,100.8,22.2%,15.4°,18.5°,51.9,0.0%,0,0.308,.215,0.359,.292,25.9%,29.6%,37.0%,46.7%,67.0%,87.3%,30.5%,20.2%,88.0
Missouri State,Charlie Carter,All,104,16,90.5,106.7,107.4,37.5%,2.1°,1.1°,6.2,6.2%,1,0.308,.160,0.359,.261,56.2%,18.8%,12.5%,47.1%,61.0%,84.0%,38.1%,38.8%,46.0
Georgia College,Evan Cowan,All,93,13,83.7,90.7,92.3,7.7%,-2.7°,-2.5°,15.4,0.0%,0,0.316,.206,0.359,.266,69.2%,23.1%,7.7%,38.7%,71.4%,84.0%,19.0%,19.4%,94.0
Murray State,Connor Chisolm,All,254,62,87.8,101.7,103.6,38.7%,15.7°,11.7°,43.5,1.6%,1,0.299,.334,0.359,.405,27.4%,22.6%,37.1%,43.3%,67.2%,92.5%,22.2%,12.7%,123.0
Illinois State,Luke Stulga,All,430,111,86.6,102.2,108.8,35.1%,1.4°,11.0°,29.7,4.5%,5,0.301,.275,0.359,.328,53.2%,24.3%,19.8%,57.7%,81.2%,84.6%,38.7%,24.6%,56.0
Michigan State,Isaac Sturgess,All,584,120,89.6,102.6,105.9,35.8%,9.6°,13.1°,42.5,5.8%,7,0.298,.312,0.359,.410,43.3%,25.0%,29.2%,52.2%,80.7%,86.2%,27.9%,20.0%,101.0
Albany,Patrick DeSarno,All,203,39,82.9,97.8,105.0,10.3%,-2.0°,10.4°,25.6,0.0%,0,0.312,.261,0.359,.316,66.7%,5.1%,23.1%,36.0%,52.7%,89.6%,22.3%,19.2%,87.0
Georgia Southern,Bennett Edwards,All,503,104,87.4,100.6,103.7,32.7%,3.2°,10.4°,33.7,1.0%,1,0.317,.324,0.359,.387,49.0%,19.2%,30.8%,44.9%,69.9%,90.0%,24.1%,15.0%,107.0
Indiana State,Caden Miller,All,331,40,88.1,105.2,106.8,40.0%,18.4°,14.9°,35.0,10.0%,4,0.237,.242,0.359,.377,32.5%,32.5%,25.0%,41.1%,60.4%,73.6%,26.2%,36.8%,74.0
Biola,Luke Caruso,All,94,21,84.2,100.8,104.0,33.3%,7.3°,9.6°,19.0,0.0%,0,0.364,.286,0.359,.331,52.4%,23.8%,19.0%,43.6%,80.6%,96.6%,20.7%,9.8%,134.0
Saint Louis,Riley Iffrig,All,520,121,85.9,102.9,108.9,38.0%,3.5°,2.2°,24.8,1.7%,2,0.285,.322,0.359,.392,56.2%,19.0%,21.5%,42.3%,67.0%,96.8%,22.3%,9.1%,114.0
Florida Atlantic,John Martinez,All,591,132,82.9,100.7,104.7,24.2%,11.0°,11.7°,36.4,3.0%,4,0.295,.281,0.359,.350,42.4%,26.5%,26.5%,47.7%,75.1%,91.8%,26.1%,16.7%,111.0
South Carolina,Logan Sutter,All,316,35,91.5,103.9,109.0,48.6%,28.2°,30.5°,34.3,8.6%,3,0.213,.206,0.359,.342,22.9%,45.7%,22.9%,39.2%,61.8%,66.3%,20.3%,37.1%,89.0
New Mexico,Khalil Walker,All,244,51,86.2,101.6,104.5,31.4%,4.7°,8.9°,33.3,0.0%,0,0.316,.315,0.359,.374,47.1%,25.5%,25.5%,38.1%,61.9%,91.8%,15.9%,9.7%,115.0
Nicholls,Matt Melancon,All,265,48,83.7,98.0,99.1,12.5%,13.5°,6.2°,31.2,0.0%,0,0.316,.255,0.359,.336,37.5%,29.2%,29.2%,45.3%,69.0%,94.3%,23.7%,14.2%,95.0
Lehigh,Cade Ahearn,All,77,7,92.5,109.1,112.1,42.9%,6.5°,15.4°,42.9,14.3%,1,0.231,.302,0.359,.411,42.9%,14.3%,42.9%,33.8%,52.9%,72.2%,18.6%,38.5%,130.0
Stony Brook,Michael Villani,All,211,48,84.0,99.2,102.8,22.9%,5.9°,13.8°,33.3,4.2%,2,0.288,.333,0.359,.424,47.9%,22.9%,27.1%,42.7%,70.5%,93.2%,15.1%,8.9%,130.0
St. John's,Dylan Fitzimmons,All,645,99,88.1,105.8,112.5,35.4%,14.4°,11.6°,27.3,4.0%,4,0.265,.261,0.359,.357,43.4%,26.3%,24.2%,41.9%,64.9%,80.2%,22.3%,24.8%,104.0
Penn,Jay Secretarski,All,530,81,91.5,104.9,108.4,44.4%,19.2°,15.3°,35.8,6.2%,5,0.271,.269,0.359,.402,29.6%,34.6%,28.4%,41.9%,65.6%,85.1%,25.7%,23.0%,84.0
Fresno State,Zach Plasschaert,All,194,17,84.4,103.9,104.2,35.3%,10.0°,21.9°,41.2,5.9%,1,0.205,.176,0.358,.314,35.3%,29.4%,29.4%,47.4%,69.0%,70.7%,30.9%,43.5%,91.0
UL Monroe,Jacob Griffith,All,122,16,93.3,105.3,108.3,50.0%,0.1°,-1.0°,25.0,6.2%,1,0.227,.294,0.358,.400,62.5%,6.2%,25.0%,36.1%,65.2%,93.3%,18.4%,20.5%,103.0
Alabama A&M,Miles Jackson,All,90,13,71.2,92.5,93.4,0.0%,1.1°,-,30.8,0.0%,0,0.333,.172,0.358,.253,53.8%,23.1%,15.4%,47.8%,70.3%,92.3%,32.1%,11.6%,89.0
Arizona,Jackson Forbes,All,363,54,87.9,103.3,107.4,44.4%,8.8°,16.5°,35.2,5.6%,3,0.286,.241,0.358,.316,44.4%,25.9%,27.8%,55.1%,78.2%,77.9%,33.9%,32.5%,96.0
Dayton,Michael Lucarelli,All,147,12,92.6,100.5,106.7,41.7%,25.3°,34.0°,41.7,8.3%,1,0.192,.177,0.358,.376,16.7%,50.0%,25.0%,29.3%,61.1%,66.7%,10.8%,39.5%,122.0
LSU,Jack Ruckert,All,229,42,86.8,101.2,103.8,26.2%,20.4°,18.2°,33.3,2.4%,1,0.28,.280,0.358,.383,31.0%,33.3%,28.6%,36.2%,59.5%,98.5%,14.4%,10.8%,117.0
Grand Canyon,Jake Sanko,All,481,99,86.4,102.3,105.6,37.4%,10.8°,12.5°,31.3,2.0%,2,0.325,.278,0.358,.342,47.5%,27.3%,22.2%,49.5%,75.0%,89.3%,29.4%,21.4%,101.0
New Mexico,Anthony Diaz,All,250,61,83.6,96.2,100.1,18.0%,19.4°,9.0°,39.3,3.3%,2,0.3,.286,0.358,.345,34.4%,34.4%,24.6%,51.6%,74.6%,97.7%,31.1%,11.6%,103.0
Harvard,Matthew Witkow,All,438,60,88.0,100.3,102.0,31.7%,5.9°,7.9°,43.3,0.0%,0,0.266,.315,0.358,.400,48.3%,13.3%,36.7%,33.1%,52.5%,85.6%,17.1%,20.7%,118.0
Cal State Fullerton,Cameron Kim,All,612,117,87.2,101.2,107.1,29.9%,12.3°,5.7°,32.5,1.7%,2,0.284,.280,0.358,.341,40.2%,30.8%,23.9%,41.8%,63.5%,85.5%,25.9%,22.3%,70.0
Air Force,Luke Elmore,All,552,90,87.9,104.3,108.5,35.6%,10.3°,10.6°,30.0,6.7%,6,0.27,.268,0.358,.366,45.6%,27.8%,21.1%,42.0%,64.1%,85.1%,26.2%,26.3%,102.0
Samford,Gus Gandy,All,484,105,88.1,98.3,101.5,23.8%,11.6°,15.2°,32.4,1.9%,2,0.294,.260,0.358,.346,41.0%,30.5%,23.8%,49.6%,75.7%,93.2%,28.9%,16.2%,97.0
Toledo,Saborn Campbell,All,247,42,84.0,102.2,107.4,23.8%,8.9°,4.2°,33.3,0.0%,0,0.302,.254,0.358,.335,40.5%,21.4%,31.0%,38.9%,63.9%,85.5%,19.4%,25.0%,116.0
Kansas State,Kyan Lodice,All,249,35,92.0,107.0,108.3,48.6%,10.7°,14.6°,40.0,11.4%,4,0.25,.256,0.358,.368,37.1%,25.7%,25.7%,43.8%,62.8%,85.9%,27.9%,24.8%,84.0
Saint Joseph's,Richard Beggy,All,694,136,86.6,102.4,106.3,35.3%,9.0°,12.1°,33.1,0.7%,1,0.301,.297,0.358,.362,47.1%,22.8%,26.5%,45.2%,69.2%,87.7%,27.6%,22.3%,94.0
UMass Lowell,Rowan Masse,All,208,39,84.3,96.6,99.3,17.9%,5.2°,3.0°,28.2,0.0%,0,0.295,.249,0.358,.351,48.7%,25.6%,23.1%,36.5%,65.3%,93.5%,12.4%,11.8%,140.0
Arkansas-Pine Bluff,Lazaro Alvarado,All,88,15,86.4,99.0,99.2,33.3%,-0.9°,12.6°,53.3,0.0%,0,0.316,.306,0.358,.372,53.3%,0.0%,46.7%,37.5%,67.6%,91.3%,18.5%,24.2%,119.0
Pacific,Jake Tandy,All,553,116,88.5,102.2,105.8,44.8%,9.0°,10.0°,44.0,3.4%,4,0.303,.328,0.358,.391,42.2%,21.6%,34.5%,49.0%,68.7%,93.6%,32.6%,18.1%,93.0
Seton Hall,Ryan Frontera,All,415,89,84.8,98.3,102.6,20.2%,6.9°,12.9°,33.7,2.2%,2,0.316,.302,0.358,.384,51.7%,21.3%,23.6%,45.3%,69.8%,85.6%,24.8%,19.7%,118.0
Erskine,Adrian Rolon,All,67,13,91.0,104.5,105.2,30.8%,22.3°,19.4°,30.8,7.7%,1,0.267,.250,0.358,.336,30.8%,38.5%,30.8%,40.3%,80.8%,90.5%,14.6%,11.1%,161.0
