Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Oregon,Justin Cassella,All,151,16,83.4,102.7,104.4,31.2%,10.5°,14.6°,25.0,0.0%,0,0.148,.164,0.246,.273,43.8%,37.5%,12.5%,45.7%,73.5%,75.0%,32.4%,36.2%,117.0
Coastal Carolina,Jake Books,All,208,27,85.9,103.8,108.2,40.7%,9.7°,16.3°,44.4,11.1%,3,0.182,.225,0.246,.321,29.6%,18.5%,29.6%,32.7%,45.4%,72.7%,21.6%,39.7%,45.0
Valparaiso,Kevin Denty,All,46,10,88.5,99.5,103.0,30.0%,0.8°,-6.9°,40.0,0.0%,0,0.231,.219,0.245,.318,40.0%,30.0%,20.0%,43.5%,55.0%,100.0%,34.6%,20.0%,92.0
UNC Wilmington,Kyle Dobos,All,71,10,79.4,100.1,102.2,20.0%,10.7°,19.0°,40.0,0.0%,0,0.214,.208,0.245,.266,20.0%,20.0%,40.0%,43.7%,63.6%,66.7%,26.3%,38.7%,126.0
Rutgers,Jordan Sweeney,All,82,7,98.6,106.5,107.3,57.1%,7.4°,14.0°,42.9,14.3%,1,0.176,.197,0.245,.307,28.6%,0.0%,42.9%,54.9%,89.3%,60.0%,37.0%,48.9%,80.0
Western Carolina,Landon Mowery,All,45,5,74.9,93.9,99.3,20.0%,39.4°,6.6°,20.0,0.0%,0,0.111,.135,0.245,.198,0.0%,40.0%,40.0%,35.6%,40.0%,70.0%,30.0%,25.0%,-15.0
VCU,Griffin Boone,All,66,8,91.6,98.9,100.0,37.5%,20.1°,-7.9°,12.5,0.0%,0,0.0,.131,0.245,.338,37.5%,25.0%,12.5%,30.3%,46.2%,100.0%,20.0%,5.0%,105.0
Omaha,Henry Zipay,All,49,10,87.3,95.8,96.2,20.0%,14.4°,16.4°,40.0,0.0%,0,0.2,.180,0.245,.313,10.0%,10.0%,40.0%,46.9%,58.3%,92.9%,36.0%,26.1%,37.0
Binghamton,Logan Haskell,All,45,13,83.4,91.9,93.6,0.0%,13.7°,-,61.5,0.0%,0,0.214,.316,0.245,.348,23.1%,23.1%,53.8%,51.1%,68.2%,80.0%,34.8%,17.4%,49.0
UNC Asheville,Dylan Bacot,All,81,6,82.2,96.0,97.2,33.3%,15.2°,12.7°,16.7,0.0%,0,0.0,.099,0.245,.332,50.0%,33.3%,0.0%,33.3%,56.7%,76.5%,19.6%,37.0%,136.0
South Dakota State,Cade Stuff,All,122,20,80.3,99.9,101.7,25.0%,-2.8°,0.0°,20.0,0.0%,0,0.226,.182,0.245,.187,60.0%,10.0%,25.0%,57.4%,78.0%,84.6%,43.1%,37.1%,42.0
Oakland,Lucas Day,All,66,9,88.4,93.6,94.3,0.0%,15.5°,-,22.2,0.0%,0,0.2,.154,0.245,.190,33.3%,11.1%,33.3%,39.4%,46.2%,75.0%,35.0%,38.5%,-24.0
Fresno State,Murf Gray,All,72,12,78.8,97.9,98.5,16.7%,17.1°,30.4°,41.7,0.0%,0,0.2,.180,0.245,.264,36.4%,45.5%,18.2%,50.0%,63.6%,90.5%,38.5%,16.7%,41.0
Houston,Jake Rainess,All,82,11,91.5,104.8,105.8,36.4%,19.7°,23.1°,9.1,9.1%,1,0.15,.144,0.244,.277,36.4%,27.3%,0.0%,46.3%,78.6%,54.5%,29.6%,55.3%,95.0
Belmont,Samuel Slaughter,All,129,25,85.2,102.4,104.5,28.0%,9.9°,9.5°,32.0,4.0%,1,0.235,.268,0.244,.313,44.0%,12.0%,28.0%,48.8%,74.2%,80.4%,25.4%,31.7%,90.0
San Diego,Jack Costello,All,184,43,90.3,103.3,106.0,41.9%,26.8°,13.3°,41.9,2.3%,1,0.191,.254,0.244,.332,16.3%,34.9%,27.9%,47.3%,79.0%,93.9%,31.1%,12.6%,115.0
Washington,Kyle Fossum,All,62,13,87.6,106.8,107.6,30.8%,11.3°,9.1°,30.8,7.7%,1,0.263,.236,0.244,.262,46.2%,23.1%,15.4%,54.8%,76.9%,80.0%,38.9%,32.4%,98.0
USC Upstate,Tyler Lang,All,76,17,89.3,100.0,103.7,29.4%,27.4°,12.4°,23.5,5.9%,1,0.176,.239,0.244,.290,23.5%,41.2%,17.6%,36.8%,64.1%,96.0%,8.1%,7.1%,142.0
Ole Miss,Elijah (Eli) Berch,All,136,21,85.3,101.2,105.0,19.0%,9.9°,6.7°,14.3,0.0%,0,0.161,.172,0.244,.263,52.4%,23.8%,14.3%,45.6%,69.8%,72.7%,24.7%,38.7%,83.0
Pepperdine,Justin Rubin,All,135,22,87.1,98.2,102.0,31.8%,18.0°,6.7°,36.4,0.0%,0,0.154,.217,0.243,.362,31.8%,27.3%,27.3%,33.3%,56.0%,89.3%,20.0%,13.3%,119.0
Rice,Kyte McDonald,All,132,17,89.9,101.9,103.7,23.5%,23.1°,11.5°,23.5,5.9%,1,0.172,.165,0.243,.266,23.5%,41.2%,17.6%,42.4%,69.4%,79.4%,26.5%,32.1%,123.0
Liberty,Todd Hudson,All,175,31,89.8,108.3,110.1,35.5%,7.4°,6.8°,19.4,6.5%,2,0.163,.252,0.243,.337,58.1%,19.4%,12.9%,44.0%,69.3%,82.7%,25.0%,29.9%,110.0
Coastal Carolina,Ty Dooley,All,144,21,84.2,97.1,101.8,14.3%,9.8°,28.9°,28.6,4.8%,1,0.219,.178,0.243,.237,42.9%,23.8%,23.8%,45.1%,60.6%,86.0%,30.1%,24.6%,57.0
Old Dominion,Evan Holman,All,186,39,86.1,96.5,102.1,17.9%,13.1°,4.3°,25.6,0.0%,0,0.2,.230,0.243,.279,46.2%,20.5%,17.9%,47.8%,68.2%,81.7%,29.6%,20.2%,90.0
Oral Roberts,Elijah Rodriguez,All,73,11,89.2,99.2,99.3,27.3%,-6.2°,19.6°,45.5,0.0%,0,0.071,.201,0.242,.370,36.4%,0.0%,45.5%,35.6%,63.6%,100.0%,12.5%,7.7%,120.0
San Francisco,Michael Campagna,All,128,22,87.7,102.2,103.6,36.4%,19.6°,14.7°,31.8,4.5%,1,0.143,.199,0.242,.291,31.8%,22.7%,22.7%,43.8%,76.1%,85.7%,25.6%,25.0%,96.0
South Alabama,Brennan Holt,All,191,21,78.2,100.7,102.4,19.0%,21.7°,10.1°,23.8,0.0%,0,0.184,.143,0.242,.202,33.3%,33.3%,23.8%,42.9%,65.6%,78.7%,21.4%,29.3%,111.0
Wofford,Marshall Toole,All,129,17,85.4,102.6,106.8,23.5%,15.4°,6.5°,35.3,5.9%,1,0.179,.165,0.242,.219,35.3%,29.4%,23.5%,38.0%,56.9%,89.2%,18.8%,16.3%,73.0
Florida Atlantic,Brando Leroux,All,50,16,89.4,99.3,101.4,37.5%,16.3°,1.9°,43.8,0.0%,0,0.235,.291,0.242,.306,18.8%,18.8%,31.2%,58.0%,84.0%,95.2%,32.0%,6.9%,121.0
South Carolina,Will Tippett,All,222,18,90.0,103.2,107.0,50.0%,20.7°,29.5°,22.2,16.7%,3,0.146,.120,0.242,.279,38.9%,44.4%,11.1%,37.4%,60.5%,76.9%,22.8%,39.8%,103.0
FGCU,Robert Moya,All,106,15,87.2,111.2,111.7,33.3%,-5.2°,3.3°,13.3,13.3%,2,0.125,.182,0.241,.338,53.3%,6.7%,6.7%,53.8%,79.6%,74.4%,31.6%,38.6%,106.0
Houston,Jacob Schoenvogel,All,69,6,76.8,79.2,80.9,0.0%,-8.0°,-,33.3,0.0%,0,0.111,.084,0.241,.228,66.7%,0.0%,16.7%,37.7%,54.3%,100.0%,20.6%,11.5%,54.0
Quinnipiac,Gabe Wright,All,59,8,88.4,99.1,100.9,25.0%,13.4°,3.9°,25.0,0.0%,0,0.1,.114,0.241,.276,25.0%,25.0%,12.5%,39.0%,56.7%,76.5%,20.7%,21.7%,147.0
Stanford,Brady Reynolds,All,134,18,79.0,104.8,108.8,33.3%,7.9°,11.3°,38.9,0.0%,0,0.185,.246,0.241,.302,44.4%,5.6%,38.9%,45.5%,67.6%,78.3%,22.7%,29.5%,118.0
Hofstra,Sean Lane,All,41,5,91.1,97.5,98.2,40.0%,22.6°,4.1°,0.0,0.0%,0,0.125,.189,0.24,.296,60.0%,20.0%,0.0%,41.5%,66.7%,71.4%,15.0%,29.4%,105.0
Sam Houston State,Jace Martinez,All,130,8,89.2,97.8,99.1,50.0%,12.7°,12.8°,62.5,0.0%,0,0.16,.119,0.24,.229,37.5%,25.0%,37.5%,36.9%,59.0%,72.2%,17.4%,35.4%,81.0
Florida,Tyler Shelnut,All,166,17,88.8,103.7,107.1,52.9%,16.5°,19.4°,23.5,11.8%,2,0.139,.174,0.24,.290,41.2%,23.5%,5.9%,42.8%,61.8%,68.1%,26.7%,39.4%,51.0
Seton Hall,Jonathan Luders,All,93,32,79.9,94.5,96.9,6.2%,4.4°,14.2°,37.5,0.0%,0,0.242,.311,0.24,.329,46.9%,12.5%,31.2%,49.5%,68.9%,100.0%,31.2%,0.0%,88.0
USF,Eric Snow,All,149,29,80.2,100.5,102.1,20.7%,0.1°,7.0°,24.1,0.0%,0,0.235,.211,0.24,.277,55.2%,10.3%,20.7%,47.7%,71.9%,90.2%,32.6%,8.5%,74.0
Rice,Nathan Becker,All,111,15,82.1,102.4,108.1,26.7%,6.1°,17.9°,33.3,0.0%,0,0.167,.182,0.24,.258,53.3%,13.3%,20.0%,34.2%,45.1%,87.0%,25.0%,26.3%,51.0
Belmont,Max Jones,All,99,15,84.5,98.1,101.7,20.0%,4.3°,20.5°,33.3,0.0%,0,0.111,.253,0.24,.382,53.3%,6.7%,33.3%,40.4%,66.7%,75.0%,21.1%,27.5%,134.0
Ohio State,Joshua Stevenson,All,201,24,81.7,104.3,109.7,33.3%,11.8°,14.6°,29.2,4.2%,1,0.15,.180,0.24,.305,29.2%,12.5%,25.0%,38.3%,53.2%,82.9%,29.0%,35.1%,39.0
Missouri,Tucker Moore,All,94,6,77.7,96.9,96.9,16.7%,-4.6°,22.0°,16.7,0.0%,0,0.125,.028,0.24,.270,16.7%,16.7%,16.7%,38.3%,60.5%,56.5%,23.2%,44.4%,93.0
Fairfield,TJ Schmalzle,All,41,5,85.4,97.4,97.4,40.0%,12.9°,17.9°,80.0,0.0%,0,0.125,.293,0.24,.391,60.0%,0.0%,40.0%,41.5%,71.4%,80.0%,25.9%,23.5%,147.0
Vanderbilt,Matthew Polk,All,182,34,87.3,102.6,104.7,41.2%,13.4°,6.9°,32.4,0.0%,0,0.204,.214,0.239,.277,44.1%,14.7%,20.6%,64.8%,85.3%,82.8%,50.5%,29.7%,43.0
Iowa,Ben Wilmes,All,142,19,83.4,101.6,107.8,31.6%,3.1°,16.8°,15.8,5.3%,1,0.111,.148,0.239,.266,42.1%,15.8%,10.5%,32.4%,53.3%,84.4%,17.1%,13.0%,156.0
Northern Colorado,Carter Monda,All,73,10,80.3,95.9,96.1,20.0%,3.7°,16.9°,20.0,0.0%,0,0.143,.168,0.239,.282,50.0%,10.0%,20.0%,38.4%,60.7%,88.2%,24.4%,25.0%,131.0
San Jose State,Jackson Forbes,All,89,11,79.8,94.7,95.6,9.1%,8.1°,3.9°,36.4,0.0%,0,0.158,.245,0.238,.300,27.3%,18.2%,18.2%,49.4%,81.0%,76.5%,21.3%,29.5%,90.0
TCU,Camden Sos,All,29,5,81.0,83.5,84.2,0.0%,28.6°,-,20.0,0.0%,0,0.167,.198,0.237,.271,20.0%,0.0%,20.0%,37.9%,50.0%,100.0%,26.7%,18.2%,105.0
Bucknell,Luke Nascimento,All,26,6,88.6,97.5,99.1,50.0%,-1.9°,-6.9°,33.3,0.0%,0,0.167,.490,0.237,.516,66.7%,0.0%,33.3%,34.6%,50.0%,100.0%,27.8%,11.1%,145.0
Auburn,Bobby Peirce,All,187,31,94.2,108.2,111.9,51.6%,16.4°,6.2°,22.6,0.0%,0,0.195,.253,0.237,.315,41.9%,6.5%,22.6%,51.3%,68.5%,91.8%,35.7%,20.8%,107.0
Northern Illinois,Spencer Bartel,All,29,5,90.9,98.9,99.7,20.0%,1.9°,5.1°,20.0,0.0%,0,0.167,.171,0.237,.258,40.0%,0.0%,20.0%,41.4%,71.4%,90.0%,13.3%,16.7%,94.0
Portland,Jack Thomson,All,35,6,89.6,102.7,104.5,66.7%,9.2°,11.7°,16.7,0.0%,0,0.167,.364,0.237,.491,50.0%,33.3%,16.7%,28.6%,61.5%,87.5%,9.1%,10.0%,183.0
Radford,Brady Whitacre,All,67,12,88.2,97.5,97.5,25.0%,-3.5°,1.3°,25.0,0.0%,0,0.071,.341,0.237,.427,66.7%,8.3%,25.0%,31.3%,54.8%,82.4%,11.1%,14.3%,135.0
Tennessee Tech,Eddie Garza,All,25,6,88.5,98.6,100.0,16.7%,4.3°,19.6°,33.3,0.0%,0,0.167,.254,0.237,.486,33.3%,0.0%,33.3%,44.0%,80.0%,100.0%,20.0%,0.0%,151.0
Rhode Island,Scott Penney,All,71,5,80.4,85.2,85.7,0.0%,14.5°,-,20.0,0.0%,0,0.2,.072,0.236,.247,20.0%,40.0%,20.0%,16.9%,22.2%,100.0%,13.6%,41.7%,67.0
Lehigh,Ryan Cochran,All,60,15,88.2,102.8,103.4,33.3%,13.4°,9.3°,26.7,0.0%,0,0.2,.327,0.236,.383,33.3%,20.0%,33.3%,40.0%,55.6%,93.3%,27.3%,4.2%,83.0
Omaha,Trenton Burkhalter,All,75,8,88.7,98.7,99.4,25.0%,35.6°,22.7°,37.5,0.0%,0,0.083,.140,0.235,.318,12.5%,50.0%,12.5%,37.3%,73.1%,84.2%,18.4%,14.3%,148.0
UCF,Mikey Kluska,All,131,20,89.9,99.7,100.0,15.0%,13.8°,11.7°,50.0,0.0%,0,0.2,.259,0.235,.318,25.0%,15.0%,45.0%,42.0%,61.8%,97.1%,27.6%,23.6%,74.0
South Carolina,Blake Jackson,All,158,18,84.4,103.6,106.8,22.2%,-3.1°,5.5°,16.7,5.6%,1,0.171,.178,0.235,.257,66.7%,11.1%,11.1%,38.0%,54.0%,73.5%,27.4%,33.3%,50.0
Memphis,Jacob Compton,All,184,26,88.9,102.0,107.6,23.1%,25.0°,15.5°,26.9,3.8%,1,0.2,.149,0.235,.209,30.8%,23.1%,15.4%,41.3%,59.0%,73.9%,28.3%,40.8%,62.0
Tennessee Tech,Troy Baunsgard,All,40,9,86.6,99.7,99.8,22.2%,10.9°,4.6°,11.1,0.0%,0,0.222,.220,0.235,.349,55.6%,22.2%,0.0%,47.5%,73.7%,100.0%,23.8%,5.3%,138.0
Sacramento State,Jaxon Byrd,All,52,10,71.4,82.9,84.1,0.0%,23.0°,-,30.0,0.0%,0,0.214,.151,0.234,.183,30.0%,30.0%,20.0%,51.9%,66.7%,71.4%,41.9%,40.7%,74.0
George Mason,South Trimble,All,165,22,94.3,99.8,101.1,54.5%,10.9°,12.1°,36.4,0.0%,0,0.161,.271,0.234,.343,50.0%,13.6%,27.3%,44.2%,63.2%,87.5%,28.1%,17.8%,82.0
George Mason,Socrates Bardatsos,All,47,10,86.1,100.5,100.8,20.0%,20.2°,6.8°,20.0,0.0%,0,0.214,.193,0.234,.300,20.0%,30.0%,20.0%,40.4%,63.2%,75.0%,25.0%,26.3%,123.0
Albany,Luke Myers,All,82,11,83.7,91.5,96.9,18.2%,12.1°,-6.7°,27.3,0.0%,0,0.222,.190,0.234,.263,45.5%,18.2%,27.3%,34.1%,48.8%,81.0%,17.9%,25.0%,62.0
Cincinnati,Luke Sefcik,All,143,21,81.9,99.2,101.8,14.3%,8.1°,7.5°,9.5,0.0%,0,0.107,.178,0.234,.298,47.6%,28.6%,9.5%,35.7%,57.1%,100.0%,21.8%,7.8%,78.0
UC Santa Barbara,LeTrey McCollum,All,71,12,91.8,103.5,108.0,33.3%,3.5°,5.6°,16.7,0.0%,0,0.25,.230,0.234,.253,66.7%,25.0%,8.3%,53.5%,80.0%,85.0%,39.1%,21.1%,79.0
USF,Matt Rose,All,121,22,84.8,97.3,98.4,22.7%,3.2°,7.6°,27.3,0.0%,0,0.185,.210,0.234,.308,50.0%,18.2%,18.2%,41.3%,65.4%,94.1%,23.2%,8.0%,124.0
Coastal Carolina,Corey Zientek,All,116,11,79.4,94.8,102.0,9.1%,19.3°,12.4°,27.3,0.0%,0,0.182,.167,0.234,.267,36.4%,18.2%,27.3%,41.4%,56.9%,69.0%,29.2%,43.8%,113.0
West Virginia,Skylar King,All,199,40,82.6,99.8,103.0,25.0%,-5.0°,7.4°,32.5,0.0%,0,0.2,.221,0.233,.279,60.0%,12.5%,22.5%,41.2%,55.1%,100.0%,30.0%,8.5%,27.0
Charleston Southern,Alex Urlaub,All,126,8,87.7,99.9,103.4,37.5%,20.5°,16.5°,62.5,12.5%,1,0.136,.182,0.233,.275,25.0%,37.5%,37.5%,46.8%,65.2%,70.0%,36.2%,42.4%,44.0
Marist,Danny Moshier,All,57,7,79.1,94.8,96.3,14.3%,6.2°,21.8°,28.6,0.0%,0,0.1,.133,0.233,.251,42.9%,14.3%,28.6%,35.1%,60.0%,66.7%,21.6%,45.0%,130.0
Alabama A&M,Alex Diaz,All,35,6,79.6,91.1,92.8,0.0%,23.2°,-,33.3,0.0%,0,0.25,.329,0.232,.321,33.3%,16.7%,33.3%,54.3%,66.7%,83.3%,41.2%,42.1%,20.0
Sacred Heart,Timothy McGuire,All,32,5,82.2,92.5,93.5,0.0%,9.6°,-,60.0,0.0%,0,0.25,.333,0.232,.338,60.0%,0.0%,40.0%,46.9%,60.0%,77.8%,35.3%,26.7%,33.0
St. John's,Chad Falcon,All,37,7,69.2,79.3,81.5,0.0%,3.1°,-,42.9,0.0%,0,0.25,.233,0.232,.230,71.4%,0.0%,14.3%,37.8%,38.5%,80.0%,37.5%,21.4%,61.0
USC Upstate,Easton Cullison,All,71,13,80.8,88.7,89.0,0.0%,18.5°,-,30.8,0.0%,0,0.263,.137,0.232,.227,30.8%,30.8%,23.1%,45.1%,61.1%,86.4%,28.6%,15.6%,77.0
Villanova,Jason Neff,All,100,14,85.5,94.9,98.2,14.3%,27.1°,5.2°,21.4,0.0%,0,0.095,.112,0.232,.258,35.7%,28.6%,7.1%,38.0%,64.4%,86.2%,16.4%,23.7%,85.0
Northwestern,Tony Livermore,All,195,31,84.6,95.7,96.9,12.9%,6.6°,9.8°,19.4,0.0%,0,0.178,.191,0.232,.307,45.2%,6.5%,19.4%,44.1%,62.2%,91.8%,25.8%,22.1%,60.0
Butler,AJ Solomon,All,47,8,84.6,95.6,96.8,12.5%,6.8°,4.8°,37.5,0.0%,0,0.25,.246,0.232,.250,37.5%,12.5%,37.5%,31.9%,43.5%,90.0%,20.8%,13.3%,113.0
Ohio,Alex Finney,All,44,7,90.7,97.5,98.5,28.6%,8.7°,23.3°,57.1,0.0%,0,0.273,.301,0.232,.309,42.9%,14.3%,42.9%,50.0%,73.9%,100.0%,23.8%,9.1%,129.0
Southeast Missouri,Josh Cameron,All,38,5,77.4,93.0,93.5,0.0%,33.5°,-,60.0,0.0%,0,0.273,.157,0.232,.154,20.0%,20.0%,40.0%,55.3%,68.4%,46.2%,42.1%,61.9%,55.0
LSU,Mac Bingham,All,223,37,89.3,105.5,108.4,32.4%,17.6°,3.1°,13.5,0.0%,0,0.191,.195,0.231,.296,32.4%,8.1%,16.2%,36.3%,56.7%,88.1%,18.5%,18.5%,100.0
Florida,Brody Donay,All,70,8,92.5,109.6,109.9,50.0%,19.9°,30.2°,25.0,37.5%,3,0.133,.220,0.231,.424,37.5%,37.5%,0.0%,50.0%,75.8%,56.0%,27.0%,51.4%,70.0
Arkansas,Jayson Jones,All,77,11,96.5,110.0,110.0,54.5%,14.8°,12.1°,54.5,9.1%,1,0.2,.247,0.231,.337,36.4%,27.3%,27.3%,49.4%,80.6%,55.2%,22.0%,42.1%,131.0
Presbyterian,Noah Lebron,All,72,15,79.7,94.1,96.4,6.7%,5.5°,15.5°,40.0,0.0%,0,0.211,.240,0.231,.263,33.3%,20.0%,33.3%,43.1%,65.6%,85.7%,25.0%,16.1%,107.0
New Orleans,Alexander Saunier,All,81,15,80.8,97.2,97.8,20.0%,4.6°,8.8°,33.3,0.0%,0,0.2,.179,0.231,.271,40.0%,33.3%,20.0%,51.9%,71.9%,73.9%,38.8%,31.0%,51.0
Oral Roberts,Sam Thompson,All,50,8,72.6,98.3,106.7,12.5%,27.9°,13.6°,37.5,0.0%,0,0.182,.175,0.23,.211,37.5%,25.0%,25.0%,38.0%,52.0%,84.6%,24.0%,15.8%,28.0
San Francisco,Logan Leax,All,78,9,74.5,82.8,83.1,0.0%,15.2°,-,0.0,0.0%,0,0.0,.096,0.23,.292,44.4%,33.3%,0.0%,32.1%,59.3%,62.5%,17.6%,36.0%,148.0
Tulane,Jackson Linn,All,131,21,91.3,107.0,110.0,38.1%,24.6°,9.2°,33.3,0.0%,0,0.206,.214,0.23,.253,19.0%,14.3%,38.1%,58.8%,80.7%,80.4%,41.9%,29.9%,56.0
Gonzaga,Josh Hankins,All,153,30,85.8,93.4,95.9,13.3%,10.7°,-0.2°,20.0,0.0%,0,0.158,.164,0.23,.260,40.0%,26.7%,10.0%,39.2%,71.9%,91.3%,15.7%,18.3%,137.0
Utah,Matt Flaharty,All,63,10,88.3,93.8,95.8,10.0%,6.0°,15.4°,40.0,0.0%,0,0.2,.250,0.23,.284,30.0%,10.0%,40.0%,49.2%,69.7%,78.3%,26.7%,35.5%,100.0
Texas State,August Ramirez,All,46,6,97.1,106.1,107.7,83.3%,20.1°,11.1°,66.7,0.0%,0,0.167,.262,0.23,.322,16.7%,0.0%,66.7%,43.5%,55.0%,63.6%,34.6%,45.0%,71.0
Delaware,Josearmando Diaz,All,66,5,92.7,102.7,103.6,60.0%,39.0°,18.0°,20.0,20.0%,1,0.167,.148,0.23,.271,20.0%,40.0%,20.0%,25.8%,51.7%,80.0%,5.4%,23.5%,123.0
Creighton,Hogan Helligso,All,86,15,83.4,103.0,106.2,20.0%,32.1°,19.3°,40.0,6.7%,1,0.15,.169,0.229,.300,13.3%,33.3%,26.7%,57.0%,77.8%,82.9%,34.1%,20.4%,95.0
Baylor,Daniel Altman,All,190,38,83.9,95.0,103.6,21.1%,3.0°,2.4°,18.4,2.6%,1,0.19,.232,0.229,.288,60.5%,15.8%,13.2%,46.3%,65.7%,86.2%,25.3%,17.0%,88.0
Houston,Harold Coll,All,199,29,90.0,105.1,107.8,34.5%,18.8°,7.7°,31.0,3.4%,1,0.146,.200,0.229,.283,31.0%,24.1%,27.6%,44.7%,62.3%,93.0%,35.4%,18.0%,90.0
Rider,Matt Shepherd,All,34,8,88.3,99.1,100.5,37.5%,5.1°,6.3°,25.0,0.0%,0,0.125,.343,0.229,.394,50.0%,12.5%,25.0%,47.1%,82.4%,92.9%,11.8%,6.2%,101.0
Jacksonville State,Sam Silas,All,129,25,86.4,98.9,100.8,28.0%,13.6°,4.0°,48.0,0.0%,0,0.206,.232,0.229,.317,32.0%,16.0%,40.0%,44.2%,68.9%,90.5%,22.1%,15.8%,86.0
Elon,Justin Szestowicki,All,69,12,84.5,100.7,101.0,16.7%,26.8°,13.6°,25.0,8.3%,1,0.222,.219,0.228,.248,25.0%,16.7%,25.0%,44.9%,63.3%,94.7%,30.8%,29.0%,99.0
Southern Miss,Matthew Russo,All,189,27,94.7,104.5,108.4,51.9%,9.0°,3.9°,29.6,3.7%,1,0.2,.256,0.228,.320,44.4%,11.1%,29.6%,42.9%,62.5%,84.4%,30.8%,33.3%,58.0
SIUE,John Stallcup,All,35,12,88.5,99.9,101.5,58.3%,-2.5°,2.1°,25.0,0.0%,0,0.182,.312,0.228,.303,66.7%,8.3%,25.0%,42.9%,61.1%,100.0%,23.5%,0.0%,125.0
Virginia Tech,David McCann,All,110,9,83.0,101.6,104.2,44.4%,26.5°,18.1°,22.2,22.2%,2,0.053,.128,0.228,.298,33.3%,55.6%,0.0%,32.7%,52.5%,71.4%,21.4%,44.4%,116.0
UT Arlington,Tyce Armstrong,All,135,20,83.8,104.6,108.0,40.0%,20.7°,20.8°,50.0,5.0%,1,0.192,.284,0.228,.381,20.0%,30.0%,35.0%,54.1%,71.4%,91.1%,38.9%,17.8%,60.0
Oakland,Carter Hain,All,51,7,89.0,103.1,104.3,42.9%,4.1°,11.9°,28.6,0.0%,0,0.214,.172,0.228,.195,42.9%,14.3%,28.6%,51.0%,62.5%,80.0%,40.7%,38.5%,81.0
Northeastern,Jack Doyle,All,58,8,86.6,102.9,105.3,50.0%,13.2°,9.1°,25.0,12.5%,1,0.154,.185,0.228,.264,37.5%,25.0%,12.5%,43.1%,52.2%,75.0%,37.1%,32.0%,74.0
Houston Christian,William Jewell,All,40,12,77.5,97.3,100.7,16.7%,7.8°,13.0°,16.7,0.0%,0,0.214,.141,0.227,.153,50.0%,16.7%,16.7%,45.0%,62.5%,86.7%,18.8%,16.7%,30.0
Rice,Jack Riedel,All,210,24,83.5,100.1,103.8,29.2%,10.3°,7.5°,41.7,0.0%,0,0.171,.190,0.227,.287,58.3%,12.5%,20.8%,36.2%,56.6%,72.3%,22.8%,38.2%,85.0
Rider,Jack Winsett,All,104,13,80.2,93.6,95.6,7.7%,15.3°,30.4°,30.8,0.0%,0,0.158,.182,0.227,.272,30.8%,30.8%,15.4%,31.7%,46.9%,95.7%,18.2%,12.1%,60.0
Saint Mary's (CA),Jared Mettam,All,64,15,78.8,92.3,92.8,0.0%,1.4°,-,33.3,0.0%,0,0.167,.166,0.227,.203,60.0%,26.7%,6.7%,48.4%,64.3%,77.8%,36.1%,22.6%,108.0
Harvard,Max Lane,All,52,13,87.0,99.2,103.6,38.5%,5.4°,7.6°,30.8,0.0%,0,0.214,.262,0.227,.289,69.2%,23.1%,7.7%,57.7%,90.9%,95.0%,33.3%,10.0%,126.0
Butler,Drew Charney,All,112,17,83.0,96.6,97.6,11.8%,24.5°,27.0°,35.3,0.0%,0,0.217,.185,0.226,.241,23.5%,23.5%,23.5%,50.9%,83.3%,90.0%,26.6%,19.3%,128.0
Belmont,Michael Lareau,All,89,14,84.0,95.9,96.0,21.4%,1.5°,1.1°,0.0,0.0%,0,0.2,.151,0.226,.189,64.3%,0.0%,0.0%,47.2%,70.5%,77.4%,24.4%,31.0%,52.0
Mercer,Brandon Prince,All,39,8,91.8,104.4,106.1,37.5%,24.7°,16.4°,37.5,0.0%,0,0.2,.230,0.225,.284,12.5%,12.5%,37.5%,48.7%,54.5%,100.0%,46.4%,36.8%,-13.0
South Dakota State,Jordan Sagedahl,All,61,9,89.7,100.7,103.6,22.2%,42.0°,19.5°,33.3,11.1%,1,0.154,.132,0.225,.218,0.0%,22.2%,22.2%,37.7%,59.3%,81.2%,20.6%,17.4%,156.0
Kansas State,Kyan Lodice,All,89,11,92.9,104.9,105.7,54.5%,11.9°,14.9°,36.4,18.2%,2,0.105,.216,0.225,.325,36.4%,27.3%,27.3%,37.1%,53.5%,73.9%,21.7%,36.4%,84.0
UMBC,Derek Paris,All,66,15,76.9,98.5,100.7,26.7%,8.6°,13.8°,26.7,0.0%,0,0.176,.242,0.224,.316,46.7%,26.7%,20.0%,37.9%,50.0%,100.0%,23.3%,16.0%,90.0
Georgia,Fernando Gonzalez,All,220,38,83.9,102.5,108.3,26.3%,17.4°,12.4°,28.9,5.3%,2,0.188,.211,0.224,.279,39.5%,26.3%,23.7%,39.5%,54.9%,85.7%,26.3%,19.5%,76.0
Loyola Marymount,Grant Weiss,All,87,10,87.3,102.9,104.5,20.0%,19.5°,5.9°,30.0,0.0%,0,0.176,.161,0.224,.232,40.0%,20.0%,20.0%,43.7%,64.9%,70.8%,28.0%,39.5%,76.0
