Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Fresno State,Tommy Hopfe,All,715,147,92.4,106.9,111.2,49.0%,5.8°,9.2°,34.0,6.8%,10,0.343,.350,0.421,.456,44.9%,17.0%,25.9%,45.6%,71.8%,92.0%,28.7%,17.8%,117.0
Incarnate Word,Ryan Scott,All,274,31,93.0,105.8,108.2,45.2%,6.7°,10.2°,29.0,9.7%,3,0.333,.226,0.421,.392,41.9%,9.7%,22.6%,38.7%,70.9%,79.5%,19.3%,37.7%,150.0
Sam Houston State,Hunter Autrey,All,389,66,89.1,102.2,105.8,33.3%,17.1°,11.3°,22.7,1.5%,1,0.321,.249,0.421,.321,36.4%,25.8%,19.7%,39.6%,68.6%,82.6%,19.6%,23.4%,127.0
Rider,Kyle Neri,All,216,34,89.2,100.3,103.5,26.5%,19.6°,23.1°,44.1,5.9%,2,0.304,.268,0.421,.400,20.6%,35.3%,26.5%,44.0%,65.9%,73.3%,28.0%,36.8%,106.0
Eastern Michigan,Kyle Schroedle,All,175,27,86.5,104.2,107.3,40.7%,12.5°,10.3°,33.3,11.1%,3,0.289,.221,0.421,.365,29.6%,25.9%,22.2%,40.6%,55.4%,82.9%,29.7%,32.4%,53.0
Bowling Green,TJ Takats,All,88,17,83.9,100.4,100.4,35.3%,0.7°,5.4°,23.5,11.8%,2,0.25,.222,0.421,.363,47.1%,23.5%,5.9%,35.2%,62.9%,77.3%,17.0%,22.6%,125.0
California,Dominic Smaldino,All,102,15,93.1,109.8,111.2,66.7%,32.6°,15.4°,26.7,13.3%,2,0.304,.267,0.42,.396,20.0%,40.0%,20.0%,39.2%,58.0%,75.9%,21.2%,27.5%,86.0
Albany,William Binder,All,201,32,92.7,105.5,107.9,40.6%,-4.4°,5.2°,25.0,3.1%,1,0.333,.329,0.42,.448,65.6%,3.1%,25.0%,47.3%,78.7%,85.7%,22.3%,20.0%,107.0
North Dakota State,Cadyn Schwabe,All,274,46,82.3,91.5,96.0,6.5%,13.3°,-6.9°,32.6,0.0%,0,0.357,.275,0.42,.371,43.5%,15.2%,28.3%,37.6%,61.0%,96.0%,18.5%,11.7%,85.0
San Diego State,Colby Turner,All,92,21,83.1,102.8,104.7,33.3%,4.1°,12.6°,38.1,4.8%,1,0.318,.357,0.42,.457,47.6%,9.5%,28.6%,47.8%,80.6%,93.1%,26.8%,11.4%,69.0
James Madison,Brendan O'Donnell,All,796,139,92.9,107.6,111.3,52.5%,18.4°,14.8°,39.6,14.4%,20,0.306,.282,0.42,.411,28.8%,23.0%,25.9%,49.5%,75.5%,79.7%,32.1%,31.5%,91.0
Southern Miss,Slade Wilks,All,877,164,94.5,111.0,114.5,49.4%,10.7°,10.7°,32.3,13.4%,22,0.317,.318,0.42,.453,37.2%,22.0%,28.0%,47.5%,73.7%,83.2%,27.6%,26.4%,88.0
Georgia State,Jae Williams,All,160,27,89.5,100.0,103.1,33.3%,4.8°,4.8°,22.2,0.0%,0,0.353,.260,0.42,.363,55.6%,7.4%,18.5%,42.5%,62.7%,91.5%,24.7%,14.7%,82.0
UC Santa Barbara,Jessada Brown,All,677,107,90.5,107.5,113.8,43.0%,15.2°,15.5°,41.1,12.1%,13,0.346,.299,0.42,.406,29.9%,24.3%,32.7%,48.4%,70.9%,87.4%,31.4%,22.9%,89.0
Tulane,Connor Rasmussen,All,791,149,88.4,100.7,103.2,30.9%,11.3°,9.4°,37.6,2.0%,3,0.321,.288,0.42,.407,40.3%,23.5%,27.5%,40.6%,69.7%,94.6%,17.8%,11.5%,125.0
Utah Tech,Hank Dodson,All,244,39,89.4,101.4,104.1,35.9%,11.3°,11.9°,28.2,5.1%,2,0.367,.258,0.42,.383,41.0%,20.5%,20.5%,38.1%,54.4%,93.5%,23.8%,12.9%,87.0
Utah,Hunter Antillon,All,468,74,90.0,100.0,103.9,33.8%,13.6°,11.1°,35.1,4.1%,3,0.358,.295,0.42,.385,40.5%,21.6%,28.4%,45.9%,63.7%,76.6%,30.8%,23.7%,96.0
Pacific (OR),Matt Gibbs,All,45,10,83.3,89.9,91.9,0.0%,9.6°,-,22.2,0.0%,0,0.417,.164,0.42,.318,71.4%,14.3%,14.3%,64.4%,85.0%,94.1%,48.0%,17.2%,-46.0
Winthrop,Abe Affholter,All,91,15,86.8,99.4,100.6,13.3%,0.2°,28.5°,20.0,0.0%,0,0.3,.214,0.42,.289,53.3%,26.7%,13.3%,38.5%,85.3%,79.3%,10.5%,22.9%,190.0
Kansas,Ben Hartl,All,656,91,92.7,105.7,110.5,54.9%,13.6°,15.9°,42.9,12.1%,11,0.302,.330,0.419,.477,34.1%,26.4%,30.8%,36.9%,57.4%,85.3%,21.2%,22.7%,109.0
Alabama,Garrett Staton,All,651,108,90.0,102.1,106.5,44.4%,20.6°,14.7°,30.6,5.6%,6,0.311,.252,0.419,.396,28.7%,24.1%,22.2%,48.7%,74.9%,82.5%,30.5%,22.1%,100.0
Florida Atlantic,Carter Brady,All,196,24,93.6,104.4,107.8,45.8%,23.1°,15.1°,33.3,12.5%,3,0.286,.209,0.419,.418,20.8%,33.3%,20.8%,44.9%,71.1%,79.7%,25.7%,33.0%,95.0
Wofford,Marshall Toole,All,343,49,85.2,104.0,106.8,34.7%,13.1°,8.5°,34.7,2.0%,1,0.351,.220,0.419,.313,40.8%,22.4%,28.6%,41.1%,65.4%,84.9%,19.3%,19.1%,102.0
Texas Tech,Austin Green,All,650,127,90.2,104.7,108.7,40.2%,21.2°,10.4°,39.4,7.1%,9,0.312,.317,0.419,.414,29.9%,26.0%,30.7%,44.2%,71.0%,89.7%,26.3%,17.8%,108.0
Oregon State,Brady Kasper,All,532,61,93.0,107.9,111.1,49.2%,-2.1°,12.0°,24.6,11.5%,7,0.26,.242,0.419,.390,55.7%,14.8%,14.8%,33.1%,54.0%,73.2%,16.5%,34.7%,90.0
Nebraska,Ben Columbus,All,488,78,87.8,102.6,108.7,29.5%,18.6°,21.0°,47.4,10.3%,8,0.327,.269,0.419,.427,16.7%,24.4%,41.0%,42.2%,69.9%,82.6%,22.0%,25.2%,116.0
Southeast Missouri,Michael Mugan,All,171,32,83.2,105.7,107.0,25.0%,6.3°,4.3°,21.9,9.4%,3,0.289,.213,0.419,.308,34.4%,18.8%,18.8%,44.4%,66.7%,78.0%,27.1%,27.6%,49.0
VMI,Ty Swaim,All,581,110,89.0,98.3,100.0,28.2%,5.7°,2.8°,35.5,0.0%,0,0.364,.310,0.419,.396,49.1%,10.0%,30.9%,45.4%,70.6%,91.7%,25.8%,15.5%,110.0
Eastern Illinois,Cade Zalewski,All,51,7,86.0,110.1,111.3,28.6%,15.9°,25.7°,28.6,28.6%,2,0.273,.261,0.419,.463,28.6%,57.1%,14.3%,54.9%,81.8%,77.8%,34.5%,28.6%,109.0
Bellarmine,Zac Jones,All,50,8,88.2,100.3,101.8,37.5%,16.6°,9.1°,25.0,0.0%,0,0.308,.253,0.419,.340,50.0%,12.5%,25.0%,42.0%,65.2%,73.3%,22.2%,42.9%,105.0
Memphis,Jacob Compton,All,801,114,92.0,106.2,109.7,39.5%,24.1°,20.5°,31.6,9.6%,11,0.302,.237,0.419,.369,24.6%,25.4%,24.6%,40.9%,63.1%,79.8%,27.3%,31.4%,92.0
Ohio State,Nick Giamarusti,All,381,58,88.7,104.6,108.3,34.5%,12.5°,7.0°,31.0,1.7%,1,0.325,.210,0.419,.352,37.9%,22.4%,20.7%,40.7%,65.5%,87.5%,20.5%,17.4%,107.0
Washington State,Cole Cramer,All,343,60,91.8,102.8,107.7,43.3%,8.2°,10.7°,35.0,5.0%,3,0.312,.261,0.419,.375,38.3%,15.0%,28.3%,36.4%,54.5%,92.9%,21.4%,16.8%,104.0
Emory & Henry,Tyler Bradley,All,59,9,85.4,97.4,98.0,22.2%,35.7°,10.4°,44.4,0.0%,0,0.273,.208,0.419,.267,22.2%,55.6%,22.2%,40.7%,57.1%,87.5%,25.8%,16.7%,124.0
Dayton,Ryan MacDougall,All,335,49,86.3,98.3,100.0,28.6%,24.4°,22.0°,42.9,0.0%,0,0.314,.218,0.419,.297,18.4%,32.7%,36.7%,38.8%,65.6%,70.9%,21.6%,32.3%,136.0
UMBC,Matthew Best,All,331,41,83.6,100.8,103.7,29.3%,6.2°,16.3°,26.8,0.0%,0,0.262,.192,0.419,.353,43.9%,17.1%,19.5%,34.1%,58.4%,87.7%,19.4%,23.9%,126.0
Seton Hall,Kevin Milewsky,All,150,13,91.1,104.0,108.8,38.5%,33.0°,28.7°,30.8,7.7%,1,0.2,.184,0.419,.426,23.1%,38.5%,7.7%,36.0%,64.5%,72.5%,15.9%,33.3%,129.0
Purdue,Connor Caskenette,All,610,121,89.5,105.8,110.3,39.7%,12.9°,13.8°,33.9,6.6%,8,0.311,.325,0.418,.441,34.7%,23.1%,29.8%,42.5%,66.7%,92.8%,23.2%,14.3%,113.0
UC Santa Barbara,Ivan Brethowr,All,654,110,91.9,107.7,113.7,50.9%,20.1°,17.0°,37.3,18.2%,20,0.278,.337,0.418,.497,26.4%,40.9%,21.8%,45.1%,75.3%,86.8%,26.3%,24.4%,104.0
Wright State,Sammy Sass,All,436,91,90.0,105.6,107.1,47.3%,12.9°,16.7°,35.2,4.4%,4,0.314,.337,0.418,.464,30.8%,19.8%,28.6%,46.1%,72.7%,90.1%,24.8%,15.4%,92.0
UMBC,Dawson Baracani,All,404,62,86.7,96.3,100.0,16.1%,16.7°,9.1°,43.5,0.0%,0,0.329,.257,0.418,.365,30.6%,24.2%,33.9%,33.9%,56.6%,89.3%,15.3%,19.0%,115.0
Ball State,Houston King,All,85,13,85.7,96.4,96.8,23.1%,6.6°,16.5°,46.2,0.0%,0,0.312,.260,0.418,.353,46.2%,15.4%,38.5%,32.9%,52.5%,95.2%,15.6%,7.1%,94.0
Baylor,Enzo Apodaca,All,813,173,86.2,102.4,105.8,34.7%,9.8°,11.2°,43.4,3.5%,6,0.348,.312,0.418,.406,39.3%,20.2%,30.6%,41.8%,66.0%,94.9%,22.7%,11.8%,113.0
Miami (OH),Anthony Zarlingo,All,68,9,94.1,98.9,99.3,44.4%,10.9°,17.4°,55.6,11.1%,1,0.286,.215,0.418,.330,22.2%,11.1%,44.4%,41.2%,57.1%,83.3%,15.4%,14.3%,100.0
UC Riverside,Tyler Weaver,All,50,7,73.5,94.6,99.5,14.3%,11.3°,18.5°,28.6,0.0%,0,0.385,.205,0.418,.216,42.9%,14.3%,28.6%,54.0%,80.0%,70.0%,28.0%,33.3%,76.0
Cal State Northridge,Jakob Simons,All,774,108,89.2,103.1,107.3,41.7%,20.7°,20.9°,33.3,5.6%,6,0.293,.253,0.418,.367,25.0%,26.9%,27.8%,41.7%,67.3%,85.5%,23.9%,25.4%,121.0
UC Davis,Riley Acosta,All,218,52,83.3,98.0,106.0,21.2%,13.1°,8.6°,34.6,0.0%,0,0.339,.270,0.418,.350,32.7%,23.1%,28.8%,45.0%,72.0%,91.7%,22.0%,16.3%,123.0
Dallas Baptist,Chayton Krauss,All,855,149,94.6,108.4,111.2,51.7%,14.7°,17.6°,43.0,20.8%,31,0.337,.344,0.418,.489,31.5%,27.5%,31.5%,48.3%,70.8%,86.7%,33.5%,28.3%,80.0
Charlotte,Noah Furcht,All,563,96,90.8,104.3,108.6,41.7%,14.4°,12.3°,31.2,4.2%,4,0.341,.287,0.417,.378,36.5%,21.9%,26.0%,42.3%,67.6%,85.0%,21.2%,27.3%,107.0
Oregon State,Trent Caraway,All,235,29,87.3,111.1,113.1,27.6%,-7.3°,12.8°,37.9,10.3%,3,0.34,.190,0.417,.288,55.2%,3.4%,31.0%,45.1%,63.4%,76.3%,33.1%,36.8%,81.0
Brown,Nathan Brasher,All,411,61,82.6,97.9,102.3,18.0%,10.4°,5.6°,32.8,0.0%,0,0.353,.244,0.417,.330,36.1%,18.0%,27.9%,38.7%,65.1%,78.1%,19.1%,25.8%,118.0
Army,William Parker,All,614,123,87.4,105.4,108.2,39.8%,15.3°,12.4°,35.0,8.1%,10,0.319,.310,0.417,.407,35.0%,23.6%,28.5%,50.2%,77.0%,88.6%,30.3%,19.8%,100.0
Xavier,Matt McCormick,All,563,98,91.8,106.6,112.5,52.0%,13.9°,17.1°,40.8,11.2%,11,0.294,.311,0.417,.443,33.7%,21.4%,31.6%,44.9%,73.9%,77.2%,22.0%,26.5%,107.0
UMass,Mike Gervasi,All,358,59,90.6,106.4,109.9,40.7%,12.6°,11.2°,33.9,10.2%,6,0.308,.279,0.417,.416,39.0%,22.0%,22.0%,41.1%,61.4%,84.0%,25.9%,23.1%,117.0
Bellarmine,Casey Sorg,All,223,42,88.4,104.2,106.9,26.2%,6.9°,20.2°,35.7,9.5%,4,0.291,.256,0.417,.334,40.5%,26.2%,23.8%,56.1%,84.5%,88.7%,38.8%,23.2%,64.0
Little Rock,Luke Pectol,All,147,30,84.8,103.1,106.0,30.0%,7.3°,17.2°,23.3,6.7%,2,0.242,.264,0.417,.422,40.0%,23.3%,16.7%,42.9%,67.3%,82.9%,29.5%,23.8%,96.0
Davidson,Joe Haney,All,206,24,92.9,105.2,107.2,50.0%,17.7°,19.4°,29.2,20.8%,5,0.304,.211,0.417,.355,29.2%,37.5%,20.8%,47.1%,72.5%,69.0%,31.0%,41.2%,92.0
Arkansas,Nolan Souza,All,481,65,93.3,108.7,113.4,49.2%,13.4°,15.6°,30.8,12.3%,8,0.273,.245,0.417,.413,38.5%,20.0%,21.5%,42.0%,68.2%,71.5%,23.2%,39.6%,84.0
Texas A&M,Jackson Appel,All,876,172,91.6,102.7,108.4,45.3%,15.4°,12.6°,40.7,3.5%,6,0.333,.329,0.417,.462,30.8%,24.4%,31.4%,42.0%,66.1%,91.0%,23.1%,12.5%,115.0
Utah Tech,Morgan Albrecht,All,159,15,87.1,102.3,107.2,46.7%,20.0°,17.3°,40.0,13.3%,2,0.276,.231,0.417,.345,26.7%,26.7%,33.3%,37.1%,58.6%,70.7%,20.2%,37.3%,104.0
Appalachian State,Joseph Zamora,All,519,109,88.0,98.5,101.5,25.7%,15.5°,13.6°,41.3,0.0%,0,0.35,.319,0.417,.399,32.1%,22.0%,33.0%,40.8%,70.6%,93.4%,16.2%,9.9%,136.0
Siena,Austin Rachiele,All,150,24,91.4,104.7,110.2,33.3%,23.5°,19.5°,33.3,12.5%,3,0.242,.240,0.417,.456,25.0%,45.8%,20.8%,43.3%,65.7%,81.8%,25.3%,27.7%,132.0
Samford,Hayden Perry,All,247,44,88.6,104.0,107.2,38.6%,9.2°,6.5°,25.0,2.3%,1,0.367,.261,0.417,.351,52.3%,18.2%,18.2%,49.4%,70.8%,84.0%,33.3%,28.7%,87.0
Texas A&M,Max Kaufer,All,132,15,88.1,105.8,107.6,46.7%,23.0°,14.0°,40.0,0.0%,0,0.25,.248,0.417,.380,20.0%,33.3%,33.3%,23.5%,43.6%,75.0%,9.1%,32.3%,123.0
Northern Kentucky,Cleary Simpson,All,328,45,89.8,99.7,101.8,26.7%,8.2°,11.0°,42.2,0.0%,0,0.333,.287,0.417,.404,35.6%,13.3%,37.8%,29.9%,47.7%,84.7%,14.7%,13.3%,110.0
Charleston Southern,Dakota Miller,All,553,98,83.3,103.1,106.5,29.6%,12.9°,9.0°,30.6,1.0%,1,0.293,.202,0.417,.291,36.7%,9.2%,23.5%,47.2%,73.5%,86.1%,29.1%,29.1%,78.0
Fairleigh Dickinson,Joseph (JR) Bozek,All,33,5,81.2,86.3,87.3,0.0%,14.5°,-,40.0,0.0%,0,0.333,.332,0.416,.433,40.0%,20.0%,40.0%,39.4%,75.0%,91.7%,5.9%,7.7%,122.0
Fairfield,Matthew Bucciero,All,250,39,89.4,105.8,109.5,43.6%,16.3°,18.7°,41.0,17.9%,7,0.273,.249,0.416,.400,35.9%,28.2%,25.6%,44.4%,66.7%,77.1%,28.3%,30.6%,98.0
Western Kentucky,Blake Cavill,All,640,102,90.1,103.8,107.8,42.2%,15.1°,14.2°,33.3,7.8%,8,0.312,.277,0.416,.427,37.3%,21.6%,23.5%,36.6%,66.0%,87.0%,15.3%,16.2%,113.0
Bowling Green,Sam Seidel,All,174,34,86.2,97.3,100.4,17.6%,13.3°,14.9°,35.3,0.0%,0,0.297,.273,0.416,.368,29.4%,29.4%,26.5%,35.1%,58.2%,89.7%,20.6%,13.1%,121.0
SIUE,Ryan Niedzwiedz,All,269,46,87.3,102.6,103.4,28.3%,6.7°,9.5°,32.6,2.2%,1,0.373,.248,0.416,.320,43.5%,13.0%,26.1%,40.9%,54.5%,93.4%,31.2%,18.2%,66.0
Sacramento State,Elie Kligman,All,414,71,86.4,100.8,106.2,32.4%,22.9°,10.8°,43.7,1.4%,1,0.309,.301,0.416,.418,19.7%,40.8%,29.6%,40.8%,64.6%,93.4%,20.9%,12.4%,99.0
Florida International,Ryne Guida,All,729,158,92.5,104.4,107.9,46.8%,20.9°,17.8°,40.5,8.2%,13,0.328,.321,0.416,.455,25.3%,33.5%,29.1%,45.0%,67.9%,95.0%,26.7%,12.2%,87.0
Georgia State,Matthew Ruiz,All,709,121,89.9,104.5,109.1,37.2%,11.0°,12.6°,31.4,6.6%,8,0.297,.267,0.416,.392,39.7%,19.8%,24.8%,46.4%,71.8%,81.2%,25.6%,25.5%,105.0
Kentucky,Lukas Schramm,All,71,8,84.8,105.4,106.1,50.0%,-1.0°,18.2°,25.0,25.0%,2,0.286,.244,0.416,.379,25.0%,25.0%,37.5%,43.7%,61.3%,89.5%,30.0%,22.6%,90.0
Monmouth,Phil Stahl,All,268,62,86.2,101.5,104.9,22.6%,5.3°,8.2°,24.2,0.0%,0,0.385,.304,0.416,.382,50.0%,9.7%,25.8%,44.4%,67.0%,94.8%,27.5%,13.4%,92.0
Miami,Dorian Gonzalez,All,674,151,89.5,103.0,105.4,39.7%,5.4°,11.6°,33.1,4.6%,7,0.335,.292,0.416,.393,43.7%,19.2%,25.2%,50.3%,75.1%,86.9%,29.8%,19.8%,90.0
Minnesota,Jake Perry,All,737,115,91.2,104.7,106.9,44.3%,10.7°,13.1°,40.0,7.8%,9,0.297,.272,0.416,.401,33.0%,22.6%,33.0%,43.0%,68.4%,80.6%,24.0%,25.2%,104.0
Texas A&M,Hayden Schott,All,1014,170,92.9,108.5,113.4,49.4%,10.7°,11.8°,35.9,8.2%,14,0.336,.316,0.416,.426,34.7%,17.6%,28.8%,42.8%,62.7%,88.1%,25.7%,22.4%,91.0
Saint Joseph's,Ryan Weingartner,All,312,57,91.3,104.7,108.0,45.6%,18.1°,15.5°,28.1,7.0%,4,0.309,.313,0.416,.448,29.8%,24.6%,24.6%,38.8%,69.8%,89.7%,13.9%,14.9%,127.0
Fresno State,Grady Morgan,All,743,140,87.9,104.2,109.8,34.3%,13.9°,12.1°,32.9,4.3%,6,0.31,.278,0.416,.391,33.6%,27.9%,25.0%,41.9%,68.8%,86.6%,24.4%,19.6%,125.0
Wagner,Diego Tavarez,All,69,11,84.9,96.9,98.3,18.2%,19.1°,3.4°,27.3,0.0%,0,0.333,.296,0.416,.409,36.4%,9.1%,27.3%,21.7%,43.5%,100.0%,10.9%,6.7%,157.0
Winthrop,Jaylen Hernandez,All,152,21,88.3,104.3,105.4,42.9%,6.8°,6.0°,33.3,4.8%,1,0.286,.222,0.416,.383,42.9%,14.3%,23.8%,37.5%,67.2%,79.5%,19.1%,28.1%,120.0
Kentucky,Austin Fawley,All,66,9,85.7,103.0,103.2,33.3%,16.9°,29.3°,33.3,22.2%,2,0.267,.179,0.416,.311,33.3%,44.4%,11.1%,48.5%,66.7%,63.6%,30.3%,37.5%,52.0
Stetson,Logan Hughes,All,528,94,90.8,102.3,105.0,40.4%,13.6°,13.1°,27.7,7.4%,7,0.309,.295,0.415,.403,37.2%,20.2%,20.2%,43.2%,68.7%,89.2%,23.5%,17.1%,101.0
Siena,Noah Brooks,All,85,11,87.6,96.0,100.2,18.2%,29.2°,7.1°,27.3,0.0%,0,0.308,.192,0.415,.436,18.2%,18.2%,27.3%,32.9%,61.3%,89.5%,16.7%,21.4%,145.0
Vanderbilt,Jonathan Vastine,All,809,124,90.3,104.1,108.0,44.4%,16.6°,13.8°,42.7,5.6%,7,0.313,.292,0.415,.405,33.1%,27.4%,31.5%,44.7%,67.5%,78.9%,28.5%,31.8%,98.0
Mississippi State,David Mershon,All,830,147,87.2,101.8,106.9,27.9%,4.2°,9.9°,29.3,1.4%,2,0.352,.276,0.415,.370,50.3%,15.0%,25.2%,44.1%,65.5%,88.7%,26.3%,21.6%,95.0
Vanderbilt,Alan Espinal,All,887,115,93.9,110.4,112.9,56.5%,12.6°,13.7°,33.9,13.9%,16,0.304,.258,0.415,.382,35.7%,22.6%,28.7%,44.6%,67.1%,74.0%,26.6%,35.9%,95.0
Eastern Kentucky,Miguel Larreal,All,641,99,84.4,101.1,104.5,24.2%,14.6°,6.8°,34.3,1.0%,1,0.323,.266,0.415,.375,37.4%,19.2%,28.3%,32.0%,60.0%,88.7%,12.2%,22.0%,122.0
Seton Hall,Zack Sylvester,All,662,116,90.0,102.7,105.6,43.1%,18.8°,15.1°,40.5,4.3%,5,0.341,.309,0.415,.422,28.4%,29.3%,31.0%,39.1%,66.4%,88.0%,18.0%,15.4%,148.0
East Carolina,Jacob Jenkins-Cowart,All,775,167,91.2,106.3,113.3,47.9%,9.4°,9.5°,31.1,5.4%,9,0.342,.304,0.415,.398,38.9%,18.6%,24.0%,49.0%,74.6%,89.6%,29.5%,18.7%,73.0
Florida Atlantic,Jake Millan,All,156,15,91.1,106.7,107.8,33.3%,13.9°,25.1°,26.7,6.7%,1,0.276,.216,0.415,.350,33.3%,40.0%,20.0%,41.7%,66.7%,64.6%,20.2%,43.1%,134.0
Columbia,Cole Fellows,All,364,61,88.8,106.9,110.1,39.3%,13.3°,12.5°,39.3,4.9%,3,0.31,.231,0.415,.307,32.8%,24.6%,29.5%,51.1%,80.0%,87.1%,29.7%,22.0%,97.0
Eastern Illinois,Lucas Loos,All,82,15,89.2,106.7,108.0,53.3%,22.2°,13.6°,40.0,13.3%,2,0.333,.334,0.415,.412,26.7%,6.7%,26.7%,50.0%,69.0%,90.0%,39.6%,22.0%,115.0
Young Harris,Andrew Bray,All,279,52,85.1,97.5,100.9,16.0%,7.6°,8.9°,50.0,0.0%,0,0.31,.357,0.415,.430,45.8%,14.6%,39.6%,35.1%,57.3%,87.3%,20.7%,16.3%,118.0
Southeast Missouri,Chance Resetich,All,142,18,82.7,98.7,99.9,27.8%,14.2°,15.3°,22.2,0.0%,0,0.333,.182,0.414,.292,44.4%,16.7%,22.2%,49.3%,71.4%,86.0%,27.8%,22.9%,99.0
Texas A&M,Caden Sorrell,All,716,104,90.2,105.6,108.7,46.2%,18.3°,16.2°,42.3,11.5%,12,0.276,.253,0.414,.384,25.0%,26.0%,28.8%,39.5%,60.6%,80.7%,22.8%,31.1%,95.0
St. Thomas (MN),Brigs Richartz,All,163,33,89.5,101.9,106.1,39.4%,11.9°,20.9°,36.4,6.1%,2,0.27,.317,0.414,.439,27.3%,33.3%,27.3%,43.6%,71.4%,80.0%,26.0%,21.1%,93.0
Grand Canyon,Eli Paton,All,269,54,90.3,100.8,107.0,40.7%,15.4°,4.1°,22.2,1.9%,1,0.338,.233,0.414,.307,37.0%,16.7%,18.5%,48.7%,71.2%,89.2%,34.5%,21.4%,85.0
Louisiana Tech,Jorge Corona,All,877,168,88.5,104.8,107.9,38.1%,16.3°,16.3°,44.6,7.7%,13,0.325,.301,0.414,.401,30.4%,22.6%,34.5%,47.2%,74.6%,87.5%,25.7%,22.7%,107.0
Illinois,Brody Harding,All,800,160,88.3,101.9,104.3,35.0%,8.8°,9.8°,33.1,3.8%,6,0.337,.317,0.414,.402,44.4%,15.6%,28.1%,34.2%,52.6%,93.3%,18.7%,12.4%,94.0
Wake Forest,Adam Tellier,All,998,154,87.0,103.4,105.7,39.0%,12.5°,12.2°,30.5,4.5%,7,0.327,.249,0.414,.353,37.7%,22.1%,24.0%,41.7%,59.0%,88.9%,27.9%,23.6%,61.0
San Diego State,Irvin Weems,All,228,32,82.5,103.0,106.8,21.9%,11.2°,24.2°,34.4,6.2%,2,0.268,.244,0.414,.376,34.4%,28.1%,21.9%,44.7%,80.0%,84.7%,21.7%,25.5%,143.0
Dayton,Ivan Arias,All,525,80,84.7,98.3,102.8,17.5%,11.9°,6.9°,33.8,1.2%,1,0.299,.294,0.414,.394,43.8%,20.0%,26.2%,29.3%,47.5%,89.4%,18.3%,16.9%,114.0
Illinois-Chicago,Jackson Bessette,All,558,73,90.9,104.1,106.7,46.6%,13.0°,13.4°,34.2,9.6%,7,0.296,.258,0.414,.373,42.5%,20.5%,21.9%,38.4%,62.1%,77.9%,23.0%,27.1%,94.0
UNC Wilmington,Jac Croom,All,882,147,89.3,103.9,109.7,44.2%,15.4°,20.3°,36.7,6.1%,9,0.312,.300,0.414,.415,33.3%,24.5%,31.3%,44.0%,66.6%,81.2%,25.9%,22.7%,97.0
Kansas,Jake English,All,828,112,93.7,105.9,108.4,52.7%,16.0°,16.6°,49.1,15.2%,17,0.284,.331,0.414,.487,29.5%,26.8%,33.9%,35.1%,55.7%,83.0%,18.6%,24.4%,114.0
Bucknell,Jacob Corson,All,568,86,94.2,106.0,108.0,53.5%,14.0°,9.8°,31.4,11.6%,10,0.27,.284,0.414,.416,36.0%,22.1%,19.8%,37.9%,67.9%,81.1%,16.8%,26.5%,130.0
Charlotte,Shane Taylor,All,685,89,88.0,100.7,104.3,32.6%,9.6°,10.2°,22.5,2.2%,2,0.291,.224,0.414,.418,42.7%,19.1%,19.1%,33.3%,58.4%,86.5%,16.0%,14.5%,127.0
East Tennessee State,Noah Gent,All,162,35,86.3,101.1,107.2,22.9%,17.9°,7.2°,42.9,0.0%,0,0.381,.325,0.414,.368,31.4%,17.1%,40.0%,41.4%,51.4%,97.2%,33.7%,11.9%,60.0
Canisius,Carlin Dick,All,240,33,89.3,101.4,105.2,39.4%,23.6°,20.0°,36.4,9.1%,3,0.2,.223,0.414,.398,21.2%,51.5%,21.2%,35.4%,63.4%,83.1%,10.9%,18.8%,142.0
Arizona State,Jacob Tobias,All,308,54,87.2,102.4,106.4,40.7%,14.0°,12.9°,35.2,7.4%,4,0.324,.266,0.414,.344,33.3%,18.5%,27.8%,50.0%,74.6%,83.5%,33.9%,27.3%,74.0
Carson-Newman,Logan Floyd,All,85,21,83.9,95.2,97.5,15.8%,12.0°,25.0°,42.1,0.0%,0,0.318,.300,0.414,.368,31.6%,42.1%,26.3%,52.9%,83.7%,94.4%,21.4%,4.4%,117.0
Young Harris,Jace Wilson,All,148,20,84.7,92.9,94.0,5.3%,19.1°,-,42.1,0.0%,0,0.296,.227,0.414,.385,26.7%,33.3%,40.0%,37.8%,70.6%,83.3%,20.6%,21.4%,125.0
Georgia State,Michael Maginnis,All,626,119,89.6,105.6,110.2,42.9%,7.7°,9.6°,26.9,8.4%,10,0.314,.262,0.414,.394,38.7%,24.4%,20.2%,41.7%,65.5%,90.1%,22.7%,20.7%,91.0
Albany,John Vitucci,All,54,9,78.8,90.1,92.4,0.0%,-2.0°,-,33.3,0.0%,0,0.417,.256,0.413,.361,55.6%,0.0%,33.3%,44.4%,69.0%,80.0%,16.0%,20.8%,142.0
Elon,Alex Duffey,All,600,98,91.4,105.3,107.7,43.9%,12.3°,13.2°,39.8,6.1%,6,0.328,.289,0.413,.412,33.7%,20.4%,33.7%,39.3%,64.2%,87.1%,21.1%,17.4%,105.0
