Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Boston College,Cameron Leary,All,507,58,97.5,112.2,114.3,62.1%,13.9°,18.7°,36.2,22.4%,13,0.386,.310,0.55,.568,31.0%,29.3%,27.6%,35.5%,66.7%,73.5%,14.5%,29.4%,152.0
South Dakota State,Cael Frost,All,227,42,92.7,109.1,112.4,50.0%,2.6°,12.6°,28.6,11.9%,5,0.418,.308,0.549,.436,47.6%,21.4%,23.8%,44.1%,68.3%,84.1%,24.6%,25.0%,131.0
Emmanuel (GA),Nick Dietsch,All,87,11,85.7,101.5,104.0,36.4%,16.8°,22.8°,54.5,18.2%,2,0.294,.312,0.549,.516,33.3%,22.2%,44.4%,36.8%,62.5%,80.0%,21.8%,21.9%,108.0
Niagara,Brady Desjardins,All,171,28,87.5,100.2,103.8,39.3%,7.3°,9.3°,35.7,3.6%,1,0.432,.312,0.548,.511,53.6%,14.3%,21.4%,38.6%,60.5%,79.6%,18.9%,22.7%,127.0
San Diego,Jakob Christian,All,465,80,92.4,107.1,113.4,56.2%,16.3°,22.4°,48.8,23.8%,19,0.4,.374,0.548,.544,21.2%,32.5%,35.0%,46.0%,72.3%,79.7%,28.8%,30.4%,85.0
Dallas Baptist,Tom Poole,All,476,65,97.8,109.6,112.6,67.7%,17.9°,20.6°,50.8,29.2%,19,0.38,.371,0.548,.587,15.4%,33.8%,35.4%,36.1%,61.7%,81.9%,16.7%,25.6%,114.0
Holy Cross,Sean Scanlon,All,86,6,96.1,105.1,107.7,50.0%,34.3°,22.4°,33.3,16.7%,1,0.25,.145,0.545,.408,0.0%,66.7%,16.7%,26.7%,55.6%,65.0%,6.0%,34.8%,90.0
Eastern Michigan,Aidan Arbogast,All,55,10,95.4,107.7,108.3,60.0%,17.0°,14.4°,40.0,10.0%,1,0.462,.344,0.545,.460,30.0%,20.0%,30.0%,49.1%,72.4%,81.0%,23.1%,25.9%,129.0
Eastern Michigan,Nathan Ball,All,50,8,89.6,105.0,105.5,50.0%,-10.0°,11.5°,37.5,25.0%,2,0.364,.249,0.545,.487,50.0%,12.5%,25.0%,40.0%,66.7%,81.2%,15.4%,20.0%,122.0
San Diego State,Zane Kelly,All,58,8,93.7,104.6,104.8,37.5%,-9.9°,10.3°,12.5,12.5%,1,0.417,.248,0.544,.373,62.5%,12.5%,12.5%,39.7%,65.0%,84.6%,26.3%,34.8%,118.0
Akron,Charlie Schebler,All,95,18,89.8,100.4,102.6,22.2%,12.6°,15.2°,27.8,5.6%,1,0.478,.246,0.544,.336,38.9%,27.8%,16.7%,47.4%,75.0%,86.7%,27.3%,20.0%,104.0
Southern Illinois,Justin Keuss,All,66,9,94.5,100.7,101.6,66.7%,8.6°,14.6°,44.4,11.1%,1,0.3,.385,0.544,.545,44.4%,22.2%,33.3%,30.3%,55.2%,87.5%,10.8%,15.0%,157.0
Morehead State,Hunter Thomas,All,131,24,88.2,104.7,106.2,33.3%,22.5°,15.4°,25.0,4.2%,1,0.387,.208,0.543,.348,20.8%,33.3%,20.8%,45.0%,76.0%,94.7%,25.9%,15.3%,155.0
UTRGV,Kade York,All,172,24,89.1,99.8,104.7,29.2%,16.1°,8.8°,41.7,4.2%,1,0.393,.349,0.543,.498,25.0%,25.0%,37.5%,32.6%,57.1%,88.9%,18.3%,19.6%,86.0
Siena,Randall Hien,All,79,12,86.4,96.6,98.8,16.7%,10.8°,16.2°,50.0,0.0%,0,0.438,.229,0.542,.448,25.0%,25.0%,41.7%,29.1%,64.5%,90.0%,6.2%,8.7%,184.0
NJIT,Luke Longo,All,119,15,95.6,104.2,109.9,66.7%,29.1°,21.9°,60.0,13.3%,2,0.364,.287,0.542,.507,6.7%,33.3%,40.0%,42.0%,68.8%,75.8%,23.9%,28.0%,125.0
Southern,Jalon Mack,All,46,8,88.9,97.1,97.9,25.0%,16.1°,23.6°,87.5,0.0%,0,0.545,.392,0.542,.428,0.0%,12.5%,75.0%,52.2%,81.0%,64.7%,28.0%,37.5%,138.0
Pomona-Pitzer,JC Ng,All,308,52,90.3,100.3,105.0,40.4%,13.7°,7.9°,42.3,1.9%,1,0.446,.348,0.542,.456,30.8%,23.1%,36.5%,36.7%,65.8%,96.0%,19.6%,8.0%,152.0
Houston,Cary Arbolida,All,358,57,96.0,109.4,113.3,66.7%,17.1°,18.4°,38.6,21.1%,12,0.366,.301,0.542,.479,26.3%,35.1%,26.3%,48.3%,74.7%,81.7%,30.2%,32.4%,72.0
Georgia Tech,Drew Burress,All,632,98,91.8,107.3,112.6,53.1%,13.4°,13.9°,37.8,20.4%,20,0.358,.343,0.541,.524,34.7%,27.6%,25.5%,35.8%,63.2%,87.7%,16.8%,17.7%,119.0
Limestone,Gavin Troyer,All,36,9,87.7,98.3,101.4,33.3%,13.7°,15.0°,33.3,0.0%,0,0.4,.282,0.541,.433,22.2%,33.3%,33.3%,41.7%,64.7%,90.9%,21.1%,26.7%,93.0
Bryant,Shea Grady,All,69,16,90.4,101.4,105.0,37.5%,20.2°,17.5°,43.8,12.5%,2,0.412,.279,0.541,.442,25.0%,18.8%,31.2%,34.8%,60.0%,88.9%,15.4%,16.7%,111.0
Columbia,Jack Cooper,All,343,74,91.7,107.5,109.2,44.6%,24.6°,22.2°,41.9,20.3%,15,0.404,.314,0.541,.455,17.6%,33.8%,27.0%,52.8%,73.2%,78.6%,36.3%,31.5%,37.0
Samford,John Whitney,All,56,5,92.1,102.1,102.2,60.0%,33.7°,22.2°,60.0,20.0%,1,0.333,.263,0.541,.460,0.0%,0.0%,60.0%,44.6%,70.0%,78.6%,30.6%,36.0%,43.0
George Mason,Owen Hull,All,59,9,87.3,99.2,102.2,33.3%,2.9°,-3.0°,33.3,0.0%,0,0.444,.343,0.54,.526,33.3%,11.1%,22.2%,40.7%,83.3%,95.0%,11.4%,4.2%,153.0
Morehead State,Hayden Robbins,All,321,65,89.7,100.0,103.1,40.0%,13.6°,13.2°,47.7,3.1%,2,0.434,.310,0.54,.438,24.6%,21.5%,36.9%,41.1%,69.4%,84.9%,20.9%,24.2%,136.0
Florida State,Cameron Smith,All,650,112,94.0,112.8,115.4,52.7%,5.5°,8.6°,34.8,9.8%,11,0.425,.367,0.54,.505,42.0%,12.5%,30.4%,39.4%,62.8%,88.5%,24.8%,19.1%,96.0
Xavier,Isaac Wachsmann,All,178,28,91.5,110.3,111.5,53.6%,11.2°,7.7°,46.4,14.3%,4,0.432,.336,0.54,.490,28.6%,21.4%,32.1%,43.8%,68.9%,82.4%,26.0%,29.5%,59.0
Davidson,Eli Putnam,All,512,91,93.9,108.6,110.1,56.0%,17.1°,17.3°,42.9,19.8%,18,0.393,.357,0.539,.547,27.5%,27.5%,27.5%,44.9%,72.9%,82.1%,24.8%,29.6%,108.0
Georgia State,Kameron Douglas,All,28,5,89.2,104.4,105.4,60.0%,5.9°,28.1°,40.0,0.0%,0,0.429,.192,0.539,.310,20.0%,20.0%,40.0%,39.3%,60.0%,77.8%,15.4%,18.2%,113.0
Northern Illinois,Colin Summerhill,All,214,36,96.0,105.6,109.3,58.3%,24.1°,19.0°,38.9,13.9%,5,0.311,.303,0.539,.487,25.0%,30.6%,22.2%,33.2%,58.7%,87.0%,13.9%,14.1%,92.0
Virginia,Eric Becker,All,309,52,95.4,105.8,109.6,57.7%,15.4°,16.4°,48.1,17.3%,9,0.388,.389,0.539,.529,26.9%,28.8%,34.6%,43.0%,68.1%,84.0%,27.4%,26.3%,106.0
VMI,Grayson Fitzwater,All,367,60,87.9,105.7,107.4,36.7%,15.4°,17.3°,38.3,15.0%,9,0.333,.228,0.539,.397,30.0%,33.3%,18.3%,41.4%,69.7%,82.8%,23.6%,23.0%,144.0
Western Michigan,Greg Budig,All,62,13,90.6,103.4,103.9,53.8%,9.8°,17.3°,61.5,15.4%,2,0.357,.424,0.538,.577,30.8%,23.1%,46.2%,40.3%,80.0%,90.0%,13.5%,20.0%,171.0
Cumberlands (KY),Jose Valentin,All,27,9,79.3,98.6,103.5,22.2%,-1.5°,-5.0°,0.0,0.0%,0,0.556,.305,0.537,.332,77.8%,11.1%,0.0%,48.1%,100.0%,100.0%,22.2%,0.0%,171.0
Virginia Tech,Carson DeMartini,All,508,75,92.6,107.7,113.3,56.0%,19.9°,20.1°,37.3,16.0%,12,0.343,.291,0.537,.479,25.3%,29.3%,29.3%,42.7%,73.9%,73.1%,20.5%,34.6%,126.0
Tulane,Ben Romano,All,52,5,93.5,105.9,107.7,60.0%,11.7°,5.9°,60.0,20.0%,1,0.417,.264,0.536,.337,40.0%,0.0%,60.0%,32.7%,45.2%,57.1%,14.3%,41.2%,69.0
South Dakota State,Dawson Parry,All,236,48,89.4,108.9,113.1,43.8%,13.8°,15.0°,47.9,16.7%,8,0.418,.337,0.536,.458,33.3%,29.2%,31.2%,47.9%,67.3%,91.2%,33.3%,16.8%,101.0
Bowling Green,DJ Newman,All,124,22,94.6,106.2,106.7,50.0%,-4.4°,6.9°,31.8,4.5%,1,0.444,.297,0.535,.451,45.5%,9.1%,27.3%,38.7%,60.3%,91.4%,19.7%,20.8%,86.0
Evansville,Mark Shallenberger,All,625,109,91.0,104.5,108.9,42.2%,20.3°,13.7°,34.9,6.4%,7,0.392,.314,0.534,.439,29.4%,23.9%,25.7%,35.2%,61.3%,93.8%,16.5%,11.8%,132.0
Fairfield,Ethan Hibbard,All,176,34,89.9,108.8,110.3,55.9%,6.9°,8.9°,23.5,14.7%,5,0.39,.309,0.534,.435,50.0%,23.5%,14.7%,37.5%,50.7%,86.1%,28.6%,24.2%,65.0
Northeastern,Alex Lane,All,274,46,92.6,108.7,110.6,56.5%,20.6°,10.4°,28.3,17.4%,8,0.356,.348,0.533,.479,43.5%,28.3%,13.0%,49.3%,78.2%,77.3%,25.3%,25.2%,98.0
Ohio,Nick Dolan,All,69,11,87.8,102.0,102.1,36.4%,14.1°,19.0°,45.5,9.1%,1,0.357,.298,0.533,.439,36.4%,27.3%,27.3%,42.0%,74.1%,75.0%,21.4%,20.7%,127.0
Kentucky,Ryan Waldschmidt,All,579,87,95.5,108.8,112.4,59.8%,14.2°,14.0°,41.4,14.9%,13,0.394,.345,0.531,.532,28.7%,29.9%,27.6%,39.0%,67.6%,87.0%,17.3%,21.7%,121.0
Albany,John Vitucci,All,29,5,77.4,80.5,81.3,0.0%,-4.0°,-,40.0,0.0%,0,0.571,.268,0.53,.261,60.0%,0.0%,40.0%,51.7%,72.2%,84.6%,18.2%,13.3%,116.0
Austin Peay,Harrison Brown,All,486,81,90.1,107.5,109.8,44.4%,16.8°,12.3°,38.3,13.6%,11,0.39,.335,0.53,.448,33.3%,25.9%,27.2%,49.6%,76.7%,80.4%,31.7%,28.2%,87.0
Wright State,Nathan Manley,All,83,12,89.3,98.9,99.3,50.0%,13.7°,21.3°,50.0,8.3%,1,0.353,.277,0.53,.428,25.0%,33.3%,33.3%,33.7%,56.5%,76.9%,5.4%,21.4%,127.0
Nebraska,Will Walsh,All,66,7,101.1,104.6,106.2,100.0%,7.0°,7.0°,42.9,14.3%,1,0.364,.422,0.53,.537,42.9%,14.3%,42.9%,36.4%,59.1%,92.3%,25.0%,25.0%,107.0
Auburn,Caden Green,All,161,30,88.2,100.7,102.3,33.3%,8.3°,13.4°,50.0,6.7%,2,0.444,.370,0.53,.436,40.0%,6.7%,43.3%,39.1%,58.9%,86.0%,22.7%,19.0%,116.0
Texas A&M,Braden Montgomery,All,730,116,98.5,111.5,115.9,60.3%,13.2°,13.9°,32.8,23.3%,27,0.345,.360,0.529,.554,32.8%,21.6%,25.9%,46.6%,78.5%,87.0%,25.2%,20.9%,113.0
Whittier,Lew Rice,All,59,8,91.4,98.6,101.3,50.0%,18.8°,24.6°,62.5,12.5%,1,0.364,.281,0.529,.427,25.0%,37.5%,37.5%,44.1%,81.8%,83.3%,21.6%,15.4%,129.0
Lindenwood,Ambrose Russo,All,48,7,89.7,99.3,99.3,57.1%,15.7°,3.7°,28.6,0.0%,0,0.417,.139,0.529,.276,42.9%,0.0%,28.6%,52.1%,66.7%,68.8%,37.5%,32.0%,87.0
Tennessee,Christian Moore,All,763,133,97.1,112.1,115.8,60.2%,15.6°,17.5°,39.8,19.5%,26,0.361,.370,0.527,.525,30.8%,28.6%,27.1%,43.9%,72.5%,83.1%,21.5%,23.0%,108.0
Morehead State,Nick Gooden,All,365,78,88.6,100.1,102.4,33.3%,16.6°,11.0°,46.2,1.3%,1,0.446,.305,0.527,.389,29.5%,28.2%,30.8%,43.8%,65.9%,91.7%,25.9%,21.9%,110.0
Wofford,Marshall Toole,All,214,32,85.1,104.2,106.5,40.6%,11.9°,9.1°,34.4,0.0%,0,0.457,.256,0.527,.371,43.8%,18.8%,31.2%,43.0%,71.1%,82.6%,19.7%,20.7%,119.0
Carson-Newman,Aiden Gibson,All,74,14,81.1,96.8,100.5,23.1%,19.0°,14.4°,61.5,0.0%,0,0.438,.289,0.526,.408,23.1%,38.5%,38.5%,39.2%,68.4%,92.3%,8.3%,13.8%,134.0
Nebraska,Dylan Hufft,All,57,9,74.4,92.9,94.7,0.0%,-9.7°,-,33.3,0.0%,0,0.5,.293,0.526,.396,55.6%,11.1%,33.3%,29.8%,41.7%,100.0%,21.2%,17.6%,65.0
Georgia,Tre Phelps,All,360,81,92.0,107.6,109.7,42.0%,13.6°,14.8°,37.0,12.3%,10,0.407,.351,0.526,.488,37.0%,27.2%,27.2%,48.9%,74.8%,89.1%,31.0%,20.5%,86.0
Iona,Josiah Ragsdale,All,137,14,92.8,104.7,107.8,50.0%,9.3°,15.0°,57.1,14.3%,2,0.391,.294,0.526,.433,35.7%,14.3%,42.9%,41.6%,66.7%,94.7%,23.8%,14.0%,120.0
Virginia Tech,Eddie Micheletti,All,495,75,92.7,107.2,111.4,53.3%,10.6°,15.1°,40.0,10.7%,8,0.361,.338,0.525,.515,34.7%,28.0%,28.0%,33.1%,55.1%,94.7%,17.6%,11.0%,121.0
Oklahoma Christian,Hank Heiselbetz,All,38,7,80.2,93.5,95.3,14.3%,-3.7°,-,42.9,0.0%,0,0.444,-,0.524,-,71.4%,0.0%,28.6%,36.8%,68.4%,84.6%,5.3%,21.4%,
Delaware State,Joseph Current,All,45,8,90.8,102.9,105.2,50.0%,14.0°,16.2°,62.5,25.0%,2,0.4,.347,0.524,.524,37.5%,37.5%,12.5%,26.7%,61.1%,72.7%,3.7%,25.0%,123.0
NC State,Jacob Cozart,All,552,99,94.6,107.1,109.3,63.6%,18.6°,16.3°,34.3,13.1%,13,0.39,.374,0.524,.517,33.3%,29.3%,25.3%,44.2%,74.2%,84.0%,21.8%,24.6%,126.0
Western Illinois,Adam Juran,All,201,31,82.6,99.6,105.5,41.9%,15.0°,23.3°,48.4,9.7%,3,0.381,.260,0.524,.404,25.8%,25.8%,35.5%,38.8%,57.3%,76.7%,27.8%,30.8%,71.0
Lenoir-Rhyne,Cole Laskowski,All,47,7,89.0,102.2,102.4,28.6%,16.7°,10.4°,57.1,0.0%,0,0.333,.307,0.524,.415,42.9%,28.6%,14.3%,38.3%,72.2%,92.3%,17.2%,11.1%,192.0
Cornell,Max Jensen,All,208,37,90.2,103.5,108.4,48.6%,10.2°,8.2°,35.1,5.4%,2,0.45,.380,0.524,.478,45.9%,21.6%,29.7%,45.2%,67.8%,91.5%,28.9%,14.9%,109.0
Tennessee,Billy Amick,All,562,111,95.1,109.8,113.1,56.8%,14.5°,17.4°,39.6,18.0%,20,0.377,.401,0.521,.568,31.5%,26.1%,32.4%,51.1%,80.1%,84.3%,30.8%,26.5%,85.0
Saint Mary's (CA),Christian Almanza,All,545,99,92.0,104.1,109.7,45.5%,19.1°,21.3°,44.4,16.2%,16,0.367,.321,0.52,.501,21.2%,32.3%,30.3%,42.0%,74.4%,90.7%,22.8%,19.7%,132.0
Emmanuel (GA),Thomas Collins,All,91,18,88.8,100.7,101.0,38.9%,2.5°,6.9°,38.9,0.0%,0,0.45,.372,0.52,.463,55.6%,5.6%,38.9%,37.4%,51.1%,100.0%,23.9%,14.7%,86.0
Austin Peay,Lyle Miller-Green,All,536,94,95.8,111.9,116.4,58.5%,19.4°,15.5°,35.1,21.3%,20,0.304,.366,0.519,.576,23.4%,26.6%,28.7%,41.0%,62.1%,91.5%,29.5%,20.5%,70.0
Troy,Ben Arnett,All,125,16,85.4,104.2,104.6,43.8%,7.4°,19.4°,31.2,18.8%,3,0.333,.265,0.519,.487,37.5%,25.0%,18.8%,33.6%,49.2%,90.3%,17.7%,16.7%,115.0
Lindenwood,Bryson Arnette,All,221,39,91.9,101.8,104.1,51.3%,15.6°,15.0°,41.0,2.6%,1,0.426,.332,0.519,.410,33.3%,20.5%,38.5%,49.3%,76.2%,79.7%,32.8%,32.1%,92.0
Columbia,Griffin Palfrey,All,268,54,89.6,101.9,104.9,38.9%,11.5°,13.3°,48.1,9.3%,5,0.393,.321,0.519,.438,27.8%,24.1%,37.0%,45.5%,72.1%,83.8%,26.8%,19.7%,105.0
Ohio State,Ryan Miller,All,258,31,89.1,106.7,109.6,45.2%,19.9°,14.3°,35.5,9.7%,3,0.341,.310,0.519,.473,22.6%,38.7%,25.8%,37.6%,63.1%,70.8%,20.6%,30.9%,120.0
New Mexico State,Austin Corbett,All,62,12,83.0,100.8,102.6,25.0%,4.0°,5.7°,41.7,0.0%,0,0.467,.244,0.519,.349,41.7%,8.3%,33.3%,53.2%,74.2%,82.6%,32.3%,21.2%,108.0
Southeastern (FL),Chayce Bryant,All,30,6,93.9,106.5,107.7,50.0%,0.6°,5.8°,50.0,0.0%,0,0.5,.437,0.518,.441,33.3%,16.7%,50.0%,50.0%,60.0%,100.0%,40.0%,20.0%,21.0
Eastern Kentucky,Christian Azcona,All,41,6,74.9,94.1,95.3,16.7%,17.7°,24.1°,33.3,0.0%,0,0.429,.242,0.517,.359,33.3%,16.7%,33.3%,31.7%,56.2%,100.0%,16.0%,15.4%,104.0
Dartmouth,Kolton Freeman,All,151,23,90.7,107.7,109.1,47.8%,10.8°,13.6°,34.8,17.4%,4,0.4,.303,0.516,.454,34.8%,17.4%,26.1%,33.1%,57.9%,90.9%,18.1%,26.0%,126.0
UC San Diego,Andy Ambriz,All,49,9,93.8,106.8,108.8,44.4%,4.4°,11.7°,44.4,11.1%,1,0.417,.331,0.516,.509,22.2%,11.1%,44.4%,46.9%,69.6%,87.5%,26.9%,26.1%,116.0
Western Carolina,Drew Needham,All,375,44,96.7,111.6,113.4,59.1%,27.6°,17.2°,45.5,20.5%,9,0.311,.288,0.515,.498,11.4%,29.5%,29.5%,33.9%,64.8%,83.1%,17.8%,29.9%,152.0
CLA_CLA,Dillon Martin,All,32,7,88.9,95.8,98.2,14.3%,13.2°,26.7°,28.6,14.3%,1,0.5,.261,0.515,.301,57.1%,14.3%,14.3%,40.6%,66.7%,75.0%,25.0%,15.4%,145.0
Grand Canyon,Marcus Galvan,All,40,5,89.9,99.8,100.1,40.0%,15.9°,18.7°,40.0,20.0%,1,0.375,.288,0.514,.388,20.0%,40.0%,20.0%,32.5%,58.8%,60.0%,13.0%,30.8%,124.0
Eastern Michigan,Blake McRae,All,147,30,88.5,105.2,106.1,43.3%,15.1°,15.1°,43.3,6.7%,2,0.429,.323,0.514,.425,33.3%,23.3%,33.3%,35.4%,53.3%,95.0%,16.7%,9.6%,102.0
UNC Wilmington,Tanner Thach,All,606,112,91.6,107.9,111.2,49.1%,14.8°,17.3°,42.0,17.0%,19,0.364,.348,0.513,.508,32.1%,27.7%,31.2%,47.2%,77.9%,80.6%,32.2%,26.6%,95.0
Austin Peay,Trevor Conley,All,82,12,85.6,99.5,101.6,25.0%,24.2°,27.3°,41.7,8.3%,1,0.389,.251,0.513,.352,16.7%,41.7%,33.3%,56.1%,80.0%,92.9%,38.3%,15.2%,63.0
UTRGV,Adrian Torres,All,113,18,90.3,99.6,101.1,38.9%,12.6°,12.5°,33.3,0.0%,0,0.421,.350,0.513,.459,44.4%,22.2%,22.2%,36.3%,68.0%,97.1%,11.1%,9.8%,158.0
Binghamton,Mike Gunning,All,121,18,92.3,104.6,108.3,50.0%,16.3°,18.3°,55.6,22.2%,4,0.357,.328,0.513,.445,27.8%,27.8%,38.9%,50.4%,72.1%,73.5%,22.6%,29.5%,122.0
Texas A&M,Jack Bell,All,67,8,83.1,100.7,106.7,12.5%,13.8°,22.4°,50.0,12.5%,1,0.3,.200,0.512,.440,25.0%,0.0%,50.0%,26.9%,46.4%,76.9%,12.8%,22.2%,142.0
Incarnate Word,Dalton Beck,All,178,38,90.9,103.8,110.8,47.4%,15.0°,14.4°,39.5,7.9%,3,0.375,.289,0.512,.445,34.2%,21.1%,23.7%,43.8%,67.7%,88.1%,31.0%,28.2%,86.0
South Dakota State,Reece Anderson,All,112,28,86.9,101.1,106.5,35.7%,2.7°,9.2°,21.4,3.6%,1,0.412,.291,0.512,.391,53.6%,7.1%,28.6%,50.9%,70.0%,97.1%,35.5%,15.8%,55.0
Georgia Southern,Sean Smith,All,282,46,94.0,104.7,109.6,54.3%,10.7°,12.5°,41.3,8.7%,4,0.367,.310,0.512,.453,34.8%,19.6%,32.6%,42.2%,72.7%,83.9%,16.9%,22.7%,130.0
Lincoln Memorial,Joey Lamattina,All,47,8,95.1,105.5,105.6,50.0%,12.1°,27.0°,37.5,25.0%,2,0.273,.249,0.512,.471,12.5%,37.5%,12.5%,51.1%,90.9%,80.0%,16.0%,25.0%,174.0
New Mexico,Ethan Ott,All,207,36,94.2,109.5,112.5,50.0%,6.6°,9.8°,36.1,16.7%,6,0.434,.299,0.512,.413,38.9%,19.4%,33.3%,40.1%,63.4%,86.5%,24.8%,28.9%,97.0
Alvin,Josh Milton,All,58,14,79.9,93.2,93.4,7.1%,8.1°,-8.1°,64.3,0.0%,0,0.444,.357,0.512,.385,35.7%,28.6%,35.7%,53.4%,77.3%,76.5%,38.9%,32.3%,29.0
Michigan State,Jack Frank,All,533,97,93.2,104.9,108.4,57.7%,9.5°,10.3°,39.2,8.2%,8,0.411,.371,0.511,.495,41.2%,16.5%,34.0%,43.0%,75.2%,88.6%,17.7%,20.1%,121.0
Ole Miss,Andrew Fischer,All,610,101,91.2,106.7,113.0,46.5%,20.7°,21.8°,39.6,13.9%,14,0.328,.303,0.511,.475,24.8%,31.7%,24.8%,45.1%,73.4%,89.0%,28.9%,22.2%,109.0
Auburn,Carter Wright,All,148,34,91.4,102.9,109.3,50.0%,7.9°,2.8°,47.1,0.0%,0,0.487,.382,0.51,.422,38.2%,11.8%,35.3%,41.9%,58.8%,92.0%,19.0%,12.9%,91.0
South Carolina,Cole Messina,All,613,83,93.0,107.7,113.1,48.2%,21.9°,18.5°,27.7,12.0%,10,0.305,.240,0.509,.423,28.9%,28.9%,14.5%,40.0%,62.9%,86.3%,23.5%,23.3%,113.0
USF,Marcus Brodil,All,354,44,95.0,104.3,108.4,54.5%,7.3°,6.9°,38.6,6.8%,3,0.393,.339,0.509,.476,45.5%,4.5%,36.4%,29.9%,59.6%,83.9%,6.6%,17.9%,129.0
UC Davis,Damian Stone,All,161,28,87.2,99.5,101.4,32.1%,9.4°,6.7°,32.1,3.6%,1,0.406,.269,0.508,.387,42.9%,14.3%,28.6%,39.1%,70.8%,91.3%,17.7%,12.7%,148.0
Limestone,Peter Adams,All,59,12,83.9,91.3,91.7,0.0%,15.8°,-,41.7,0.0%,0,0.438,.211,0.508,.374,50.0%,33.3%,16.7%,49.2%,79.3%,91.3%,20.0%,17.2%,143.0
Kansas State,Brendan Jones,All,633,103,91.0,104.1,109.1,50.5%,20.1°,13.5°,35.9,5.8%,6,0.369,.323,0.507,.482,30.1%,28.2%,25.2%,34.6%,62.4%,91.0%,16.4%,14.2%,143.0
Coastal Carolina,Graham Brown,All,558,102,90.1,103.7,105.1,44.1%,14.4°,19.1°,41.2,8.8%,9,0.384,.331,0.507,.455,29.4%,24.5%,33.3%,44.8%,70.8%,85.3%,25.2%,20.0%,103.0
Louisiana,Luke Yuhasz,All,262,45,91.5,105.8,109.3,48.9%,4.7°,12.1°,28.9,8.9%,4,0.429,.274,0.507,.424,46.7%,15.6%,22.2%,50.8%,73.9%,72.0%,33.8%,39.1%,64.0
Indiana,Devin Taylor,All,675,120,94.8,107.5,110.0,55.0%,17.0°,18.1°,35.0,17.5%,21,0.338,.341,0.506,.517,29.2%,28.3%,24.2%,43.0%,70.3%,83.9%,24.4%,23.4%,116.0
Northern Colorado,Garrett Fisher,All,117,20,81.7,99.3,101.9,30.0%,16.4°,14.5°,25.0,0.0%,0,0.364,.281,0.506,.361,45.0%,25.0%,15.0%,39.3%,60.0%,77.8%,26.4%,26.1%,89.0
Butler,Kade Lewis,All,304,69,91.0,106.5,110.4,44.9%,13.6°,15.6°,29.0,11.6%,8,0.392,.369,0.505,.495,46.4%,21.7%,21.7%,51.0%,75.2%,87.7%,30.1%,17.4%,111.0
North Georgia,Noah Darden,All,190,38,87.7,102.0,103.2,31.4%,4.1°,9.7°,37.1,2.6%,1,0.415,.313,0.505,.444,51.4%,14.3%,34.3%,43.7%,67.8%,89.8%,23.3%,13.3%,149.0
North Carolina,Anthony Donofrio,All,501,90,94.9,108.9,111.3,55.6%,12.0°,12.3°,44.4,11.1%,10,0.407,.380,0.505,.513,28.9%,16.7%,40.0%,46.5%,73.7%,87.7%,27.1%,19.7%,111.0
Bucknell,Sean Keys,All,481,86,93.6,107.8,111.3,52.3%,15.9°,15.7°,38.4,17.4%,15,0.359,.340,0.505,.511,25.6%,25.6%,29.1%,38.9%,67.5%,89.1%,20.0%,17.6%,123.0
South Carolina,Ethan Petry,All,583,81,91.7,109.3,114.0,44.4%,14.8°,21.2°,35.8,22.2%,18,0.336,.300,0.504,.529,28.4%,33.3%,24.7%,42.7%,68.1%,77.2%,25.2%,30.9%,93.0
Cumberlands (KY),Max Harper,All,28,9,95.8,101.9,102.3,33.3%,28.9°,26.5°,0.0,11.1%,1,0.333,.304,0.503,.449,33.3%,22.2%,0.0%,50.0%,72.7%,100.0%,35.3%,7.1%,133.0
Texas Tech,Travis Sanders,All,67,10,87.0,99.7,102.2,40.0%,17.1°,17.3°,50.0,0.0%,0,0.385,.275,0.502,.419,30.0%,20.0%,30.0%,40.3%,78.3%,72.2%,20.5%,29.6%,146.0
George Washington,Sam Gates,All,610,108,93.7,106.0,107.5,50.9%,12.9°,15.1°,40.7,11.1%,12,0.408,.319,0.502,.467,31.5%,22.2%,31.5%,40.7%,66.9%,83.1%,21.5%,20.2%,137.0
Pomona-Pitzer,Isaac Kim,All,296,55,87.3,102.8,105.1,36.4%,18.3°,15.3°,52.7,10.9%,6,0.373,.381,0.502,.493,23.6%,27.3%,36.4%,43.2%,74.0%,88.7%,28.5%,15.6%,129.0
Grand Canyon,Tyler Wilson,All,208,43,86.6,102.0,107.3,27.9%,11.1°,22.7°,41.9,7.0%,3,0.347,.284,0.501,.479,30.2%,23.3%,27.9%,43.3%,67.8%,78.0%,25.6%,22.2%,116.0
Wright State,Julian Greenwell,All,264,66,91.9,105.0,107.2,54.5%,18.1°,13.2°,31.8,9.1%,6,0.371,.373,0.501,.518,34.8%,27.3%,19.7%,47.7%,84.8%,94.7%,20.4%,8.7%,158.0
Emory & Henry,Jermie Greene,All,31,9,81.0,96.4,98.3,22.2%,15.8°,13.7°,55.6,0.0%,0,0.5,.389,0.501,.395,11.1%,0.0%,66.7%,54.8%,64.7%,100.0%,42.9%,5.9%,79.0
