Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
High Point,James Murphy,All,115,18,96.1,105.1,106.9,66.7%,12.4°,3.9°,22.2,5.6%,1,0.44,0.288,0.582,0.4,55.6%,16.7%,22.2%,40.0%,73.3%,87.9%,18.6%,19.6%,117
Hawaii,Matthew Miura,All,75,21,88.8,100.7,100.9,33.3%,1.7°,11.0°,28.6,4.8%,1,0.476,0.355,0.581,0.434,52.4%,23.8%,23.8%,44.0%,69.0%,96.6%,12.1%,6.1%,132
Indiana,Hogan Denny,All,199,31,90.4,105.9,106.7,51.6%,14.5°,14.3°,25.8,6.5%,2,0.389,0.33,0.58,0.49,38.7%,29.0%,22.6%,38.2%,64.1%,93.2%,15.9%,14.5%,114
Davidson,Eli Putnam,All,150,29,93.7,106.4,108.8,58.6%,12.5°,16.5°,17.2,3.4%,1,0.429,0.256,0.58,0.395,41.4%,27.6%,13.8%,44.0%,74.6%,88.6%,24.2%,25.8%,140
Northern Colorado,Brett Barber,All,29,8,80.5,93.0,94.0,0.0%,8.9°,-,50.0,0.0%,0,0.444,0.347,0.58,0.352,25.0%,37.5%,25.0%,62.1%,87.5%,100.0%,30.8%,11.1%,100
Nevada,Junhyuk Kwon,All,88,16,100.1,109.7,111.0,75.0%,18.6°,20.0°,50.0,31.2%,5,0.429,0.398,0.578,0.615,25.0%,37.5%,31.2%,42.0%,64.7%,77.3%,27.8%,37.8%,103
Fresno Pacific,Gabriel Henderson,All,49,6,85.6,89.3,89.4,0.0%,7.2°,-,33.3,0.0%,0,0.429,0.196,0.578,0.365,50.0%,16.7%,33.3%,28.6%,69.2%,77.8%,13.9%,35.7%,174
Virginia,Jacob Ference,All,159,20,94.3,107.0,107.4,60.0%,13.4°,16.4°,45.0,20.0%,4,0.37,0.346,0.578,0.588,40.0%,40.0%,15.0%,46.5%,74.1%,76.7%,30.7%,25.7%,84
Northeastern,Jack Goodman,All,97,13,94.3,103.0,105.7,61.5%,22.6°,16.1°,46.2,15.4%,2,0.471,0.336,0.576,0.532,30.8%,30.8%,30.8%,39.2%,64.9%,75.0%,23.3%,34.2%,83
UAB,Jaden Anderson,All,53,6,97.5,105.9,106.5,83.3%,17.5°,12.3°,50.0,0.0%,0,0.375,0.354,0.576,0.5,33.3%,0.0%,50.0%,32.1%,52.2%,75.0%,16.7%,29.4%,147
Louisville,Eddie King Jr.,All,258,43,96.3,108.2,111.2,74.4%,13.6°,18.8°,53.5,20.9%,9,0.389,0.383,0.574,0.578,27.9%,37.2%,32.6%,48.8%,73.7%,83.9%,27.9%,23.0%,88
Chapman,Joey Capobianco,All,40,9,96.9,105.9,108.1,66.7%,10.3°,10.8°,66.7,0.0%,0,0.455,0.42,0.574,0.47,22.2%,11.1%,66.7%,37.5%,58.3%,100.0%,28.6%,26.7%,84
Navy,Ty DePerno,All,120,7,96.1,103.3,103.9,57.1%,18.2°,11.9°,42.9,28.6%,2,0.385,0.233,0.573,0.482,42.9%,42.9%,14.3%,39.2%,73.7%,78.6%,23.2%,36.2%,141
Butler,Jack Moroknek,All,145,20,86.5,105.2,109.4,45.0%,5.4°,15.0°,40.0,10.0%,2,0.423,0.287,0.573,0.442,55.0%,20.0%,25.0%,39.3%,62.5%,85.7%,24.7%,19.3%,82
Houston Christian,Tevis Payne,All,54,9,89.4,97.5,99.8,22.2%,18.0°,10.1°,33.3,0.0%,0,0.444,0.271,0.573,0.542,33.3%,22.2%,33.3%,25.9%,44.0%,100.0%,10.3%,0.0%,113
Lee,Malachi Cloud,All,52,6,92.2,106.1,106.4,66.7%,7.7°,16.8°,50.0,50.0%,3,0.286,0.436,0.573,0.753,50.0%,50.0%,0.0%,40.4%,72.0%,77.8%,11.1%,23.8%,124
Stonehill,Aidan Sengenberger,All,42,8,95.2,102.8,106.0,37.5%,23.5°,10.7°,62.5,12.5%,1,0.5,0.38,0.572,0.508,12.5%,25.0%,50.0%,40.5%,70.0%,92.9%,13.6%,17.6%,172
Eastern Kentucky,Gregory Caban,All,42,6,78.9,90.5,91.8,0.0%,4.8°,-,50.0,0.0%,0,0.444,0.241,0.572,0.332,50.0%,16.7%,33.3%,26.2%,33.3%,83.3%,20.8%,27.3%,51
Northwestern,Griffin Mills,All,57,7,95.4,102.5,103.4,71.4%,19.1°,15.0°,28.6,0.0%,0,0.4,0.235,0.571,0.381,42.9%,14.3%,28.6%,36.8%,64.3%,77.8%,10.3%,19.0%,171
Quinnipiac,Chris Willis,All,70,9,93.4,102.9,103.5,55.6%,4.2°,0.6°,33.3,11.1%,1,0.4,0.385,0.571,0.545,33.3%,33.3%,22.2%,41.4%,61.9%,84.6%,32.7%,17.2%,63
Longwood,Jaedan Carter,All,118,15,86.6,102.5,105.5,33.3%,8.5°,11.4°,20.0,13.3%,2,0.5,0.23,0.571,0.409,53.3%,40.0%,0.0%,34.7%,58.9%,93.9%,12.9%,9.8%,124
Davidson,Cider Canon,All,156,28,92.2,106.1,113.8,53.6%,19.3°,16.6°,42.9,21.4%,6,0.351,0.327,0.57,0.526,25.0%,39.3%,32.1%,44.2%,69.7%,84.8%,25.6%,26.1%,129
Mississippi State,Joe Powell,All,147,23,94.8,102.0,104.8,56.5%,25.8°,24.2°,65.2,13.0%,3,0.375,0.299,0.568,0.496,4.3%,52.2%,34.8%,38.8%,60.9%,88.1%,19.2%,24.6%,104
New Orleans,Bryan Loriga,All,81,10,90.6,98.7,104.4,30.0%,8.2°,-8.6°,30.0,0.0%,0,0.471,0.256,0.568,0.305,50.0%,20.0%,30.0%,42.0%,58.8%,85.0%,29.8%,29.4%,72
East Tennessee State,Cody Miller,All,231,48,95.0,105.5,107.3,60.4%,17.9°,16.9°,43.8,18.8%,9,0.386,0.42,0.566,0.602,29.2%,31.2%,33.3%,47.2%,69.8%,95.5%,31.1%,13.8%,98
Minnesota,Weber Neels,All,143,30,94.0,103.9,107.6,46.7%,21.6°,19.8°,33.3,13.3%,4,0.344,0.346,0.566,0.496,20.0%,46.7%,33.3%,42.0%,64.2%,88.2%,28.9%,18.3%,100
West Virginia,Gavin Kelly,All,166,28,93.0,103.5,104.4,53.6%,16.6°,13.8°,42.9,7.1%,2,0.452,0.394,0.565,0.497,35.7%,28.6%,32.1%,48.8%,71.2%,90.4%,31.2%,12.3%,99
Catawba College,Hunter Atkins,All,25,7,90.3,95.9,96.8,14.3%,16.9°,16.5°,57.1,0.0%,0,0.5,0.343,0.563,0.391,28.6%,28.6%,42.9%,60.0%,84.6%,90.9%,33.3%,13.3%,80
Wofford,Ryan Wynn,All,219,30,88.5,106.9,108.4,40.0%,18.4°,17.4°,50.0,13.3%,4,0.459,0.337,0.561,0.481,33.3%,33.3%,30.0%,34.7%,69.9%,87.7%,8.7%,15.8%,170
Portland,Tyler Howard,All,54,12,92.2,99.5,104.6,50.0%,7.1°,-2.1°,41.7,0.0%,0,0.538,0.38,0.561,0.395,50.0%,16.7%,33.3%,42.6%,57.6%,94.7%,19.0%,4.3%,126
Michigan,Gregory Pace Jr.,All,185,24,93.2,107.3,108.3,66.7%,10.7°,22.1°,50.0,16.7%,4,0.323,0.351,0.561,0.564,29.2%,37.5%,33.3%,37.8%,67.1%,89.4%,20.0%,25.7%,146
Anderson (SC),Dominick Bello,All,74,15,81.9,93.7,94.1,0.0%,21.7°,-,53.3,0.0%,0,0.471,0.221,0.56,0.352,20.0%,33.3%,40.0%,41.9%,66.7%,85.0%,25.0%,16.1%,161
Campbell,Joseph Simpson,All,117,16,87.8,103.0,104.5,31.2%,17.5°,20.3°,31.2,12.5%,2,0.4,0.245,0.56,0.421,31.2%,25.0%,25.0%,41.0%,75.0%,81.8%,20.5%,20.8%,119
St. John's,Jayder Rafistanger,All,158,30,86.7,100.8,103.2,36.7%,10.4°,18.9°,56.7,10.0%,3,0.486,0.359,0.559,0.47,33.3%,23.3%,36.7%,37.3%,60.0%,86.7%,16.9%,22.0%,111
Nevada,Jayce Dobie,All,96,15,94.7,101.9,102.2,46.7%,13.4°,17.6°,73.3,20.0%,3,0.474,0.402,0.559,0.598,26.7%,33.3%,33.3%,38.5%,64.3%,96.3%,18.5%,10.8%,112
Emory & Henry,Jacob Bebber,All,39,7,93.8,98.5,100.3,57.1%,13.4°,12.6°,71.4,0.0%,0,0.5,0.446,0.558,0.529,28.6%,14.3%,57.1%,41.0%,78.6%,100.0%,20.0%,12.5%,132
British Columbia,Aaron Marsh,All,40,8,81.4,97.0,99.8,12.5%,25.5°,28.3°,37.5,12.5%,1,0.3,0.137,0.558,0.267,25.0%,25.0%,12.5%,35.0%,64.7%,90.9%,13.0%,14.3%,169
UCF,Antonio Jimenez,All,159,34,93.3,106.3,110.4,55.9%,19.0°,18.1°,47.1,11.8%,4,0.395,0.367,0.558,0.517,26.5%,35.3%,26.5%,46.5%,67.7%,88.6%,31.9%,23.0%,98
East Tennessee State,Jamie Palmese,All,230,43,91.0,107.8,110.2,55.8%,10.8°,16.9°,34.9,9.3%,4,0.429,0.333,0.557,0.431,41.9%,23.3%,27.9%,46.1%,66.4%,85.3%,26.5%,20.8%,127
Georgia,Christian Adams,All,148,28,92.2,105.1,105.9,42.9%,10.2°,17.3°,28.6,10.7%,3,0.4,0.324,0.557,0.443,50.0%,21.4%,25.0%,41.9%,70.1%,87.2%,18.5%,17.7%,103
Trevecca Nazarene,Joey Parliament,All,49,9,91.6,103.3,103.9,44.4%,26.1°,18.3°,33.3,11.1%,1,0.4,0.365,0.557,0.528,33.3%,44.4%,11.1%,32.7%,57.1%,91.7%,14.3%,12.5%,125
Eastern Michigan,Harrison Travis,All,90,11,94.9,108.6,110.7,54.5%,19.9°,19.1°,45.5,27.3%,3,0.312,0.3,0.557,0.528,27.3%,45.5%,18.2%,46.7%,63.8%,80.0%,27.9%,23.8%,79
Washington State,Ryan Skjonsby,All,115,17,90.3,100.9,105.1,47.1%,2.9°,12.3°,58.8,11.8%,2,0.45,0.485,0.557,0.572,41.2%,5.9%,52.9%,38.3%,65.8%,92.0%,24.7%,20.5%,105
Kennesaw State,Donovan Cash,All,242,34,96.6,109.6,111.4,58.8%,16.1°,16.5°,50.0,29.4%,10,0.34,0.352,0.557,0.571,26.5%,35.3%,29.4%,37.2%,63.6%,81.0%,18.9%,24.4%,124
UT Tyler,Drew Schmidt,All,44,10,90.7,99.3,101.5,30.0%,12.7°,4.4°,30.0,0.0%,0,0.636,0.385,0.556,0.382,50.0%,20.0%,30.0%,45.5%,81.2%,100.0%,25.0%,15.0%,116
Embry-Riddle (AZ),Roberto Garza-Nunez,All,25,5,87.7,95.2,95.4,20.0%,21.1°,31.0°,60.0,0.0%,0,0.429,0.163,0.556,0.227,20.0%,40.0%,40.0%,52.0%,100.0%,80.0%,40.0%,15.4%,124
Florida State,Alex Lodise,All,266,42,96.4,108.1,112.0,61.9%,13.5°,15.7°,40.5,23.8%,10,0.379,0.376,0.554,0.539,38.1%,31.0%,26.2%,52.3%,82.1%,85.9%,30.5%,21.6%,72
Mississippi State,Noah Sullivan,All,234,48,93.6,105.5,108.9,54.2%,17.9°,15.0°,43.8,14.6%,7,0.385,0.346,0.553,0.499,29.2%,37.5%,25.0%,41.0%,60.0%,88.4%,22.7%,13.5%,103
Georgia State,Kaleb Freeman,All,254,32,94.4,106.9,108.5,59.4%,12.2°,15.4°,50.0,25.0%,8,0.333,0.378,0.552,0.599,34.4%,37.5%,21.9%,30.3%,56.2%,88.1%,12.1%,19.5%,133
San Jose State,Rocco Caballero,All,83,14,86.7,97.2,101.7,14.3%,22.1°,21.8°,57.1,0.0%,0,0.421,0.281,0.552,0.364,14.3%,35.7%,42.9%,45.8%,70.6%,95.8%,28.6%,13.2%,61
St. John's,Luke Orbon,All,119,15,81.3,100.3,100.3,26.7%,6.8°,16.5°,26.7,0.0%,0,0.476,0.236,0.551,0.357,53.3%,26.7%,20.0%,31.1%,55.6%,84.0%,16.2%,21.6%,120
Harvard,Liam Wilson,All,68,13,87.5,103.4,104.1,30.8%,11.7°,10.0°,23.1,7.7%,1,0.467,0.324,0.55,0.437,53.8%,30.8%,15.4%,45.6%,67.7%,76.2%,27.0%,35.5%,117
Stetson,Isaiah Barkett,All,112,18,82.6,95.8,97.3,11.1%,6.8°,13.6°,33.3,0.0%,0,0.5,0.392,0.549,0.458,50.0%,16.7%,33.3%,39.3%,57.4%,90.3%,22.4%,6.8%,110
USC Upstate,Scott Campbell,All,113,23,89.3,105.9,109.7,39.1%,22.5°,13.1°,21.7,8.7%,2,0.444,0.241,0.549,0.399,34.8%,39.1%,8.7%,47.8%,77.8%,82.9%,27.9%,18.5%,95
Fairfield,Tyler Kipp,All,76,13,89.3,103.5,105.8,46.2%,3.4°,8.5°,30.8,7.7%,1,0.444,0.319,0.549,0.421,61.5%,15.4%,23.1%,51.3%,78.4%,75.9%,25.6%,25.6%,92
Air Force,Luke Elmore,All,64,13,85.2,97.1,98.1,23.1%,23.2°,27.3°,15.4,0.0%,0,0.438,0.259,0.548,0.347,23.1%,46.2%,23.1%,54.7%,75.0%,90.5%,38.9%,31.4%,50
Virginia,Henry Ford,All,216,53,89.3,105.2,111.4,52.8%,13.9°,12.9°,45.3,11.3%,6,0.475,0.411,0.548,0.509,35.8%,20.8%,35.8%,50.5%,78.7%,86.5%,28.7%,14.7%,55
UNC Asheville,Blaize Johnson,All,49,9,89.6,100.8,102.5,33.3%,11.3°,12.5°,44.4,0.0%,0,0.5,0.351,0.547,0.39,44.4%,11.1%,44.4%,46.9%,70.8%,88.2%,24.0%,21.7%,90
Monmouth,Wyatt Hunt,All,78,11,92.2,98.9,99.7,54.5%,7.7°,8.5°,63.6,0.0%,0,0.4,0.304,0.547,0.426,36.4%,18.2%,45.5%,30.8%,60.0%,85.7%,7.0%,25.0%,122
Miami,Daniel Cuvet,All,286,57,93.1,107.9,111.4,50.9%,9.0°,20.8°,38.6,10.5%,6,0.418,0.387,0.547,0.509,38.6%,28.1%,33.3%,58.0%,87.3%,83.6%,35.0%,19.9%,64
Quinnipiac,Christian Smith,All,54,12,94.3,102.4,106.9,50.0%,24.1°,27.0°,41.7,8.3%,1,0.429,0.379,0.547,0.532,16.7%,25.0%,33.3%,46.3%,75.0%,86.7%,29.4%,20.0%,100
Lamar,Damian Ruiz,All,172,30,88.8,102.2,102.8,30.0%,10.6°,13.8°,33.3,6.7%,2,0.444,0.364,0.546,0.447,50.0%,20.0%,26.7%,39.5%,73.6%,98.1%,15.0%,10.3%,155
Middle Tennessee,Hayden Miller,All,47,8,98.2,111.5,113.3,62.5%,31.8°,22.0°,50.0,25.0%,2,0.417,0.342,0.546,0.445,12.5%,37.5%,37.5%,61.7%,85.7%,77.8%,42.3%,31.0%,85
Saint Mary's (CA),Brady Petit,All,82,12,83.8,98.6,104.1,25.0%,0.1°,17.7°,50.0,0.0%,0,0.533,0.304,0.546,0.375,50.0%,16.7%,33.3%,37.8%,69.0%,80.0%,20.8%,25.8%,144
Oklahoma State,Ian Daugherty,All,157,25,88.1,104.3,108.6,56.0%,23.2°,17.9°,48.0,12.0%,3,0.382,0.323,0.545,0.478,28.0%,44.0%,24.0%,41.4%,67.6%,76.1%,21.3%,30.8%,89
New Mexico,Khalil Walker,All,103,18,90.3,100.3,101.1,55.6%,10.9°,3.3°,22.2,0.0%,0,0.522,0.277,0.545,0.328,50.0%,27.8%,16.7%,42.7%,65.2%,96.7%,24.6%,15.9%,92
Cal Poly,Zach Daudet,All,245,39,92.5,104.2,105.8,51.3%,16.4°,11.0°,33.3,10.3%,4,0.42,0.328,0.545,0.429,38.5%,33.3%,25.6%,35.5%,61.5%,86.6%,14.7%,20.7%,126
Stonehill,Aidan Cohall,All,52,10,88.9,96.2,97.0,50.0%,9.4°,6.5°,40.0,0.0%,0,0.417,0.298,0.544,0.4,50.0%,40.0%,10.0%,32.7%,65.0%,84.6%,12.5%,11.8%,158
Hawaii,Hunter Faildo,All,34,7,93.3,102.6,107.1,42.9%,14.3°,6.2°,42.9,0.0%,0,0.556,0.337,0.544,0.351,42.9%,0.0%,42.9%,58.8%,86.7%,76.9%,36.8%,45.0%,102
Ole Miss,Luke Hill,All,286,52,88.4,104.0,106.0,40.4%,4.0°,19.7°,36.5,7.7%,4,0.417,0.318,0.543,0.472,46.2%,26.9%,23.1%,47.2%,79.8%,80.8%,22.2%,22.2%,124
Fairfield,Luke Nomura,All,91,20,85.5,99.2,100.2,35.0%,11.7°,29.6°,25.0,0.0%,0,0.381,0.364,0.543,0.515,45.0%,40.0%,15.0%,45.1%,69.2%,88.9%,26.9%,14.6%,143
South Alabama,Rhett Johnson,All,91,16,89.5,102.1,103.0,43.8%,14.2°,11.8°,37.5,6.2%,1,0.522,0.296,0.543,0.378,50.0%,18.8%,25.0%,59.3%,82.6%,86.8%,35.6%,29.6%,112
Brown,Jack Edmunds,All,38,8,85.4,96.4,103.0,25.0%,35.8°,10.5°,50.0,12.5%,1,0.333,0.29,0.543,0.408,12.5%,75.0%,12.5%,34.2%,50.0%,100.0%,20.0%,15.4%,90
Cumberlands (KY),Derick Andiarena,All,38,9,91.6,106.8,110.9,55.6%,1.3°,9.1°,33.3,11.1%,1,0.444,0.361,0.543,0.469,66.7%,11.1%,22.2%,52.6%,86.7%,100.0%,30.4%,5.0%,147
UTRGV,Steven Lancia,All,37,8,89.0,100.7,101.6,37.5%,-9.9°,6.4°,25.0,0.0%,0,0.444,0.263,0.543,0.374,75.0%,0.0%,25.0%,40.5%,52.6%,70.0%,27.8%,33.3%,118
Arkansas,Wehiwa Aloy,All,320,51,96.8,108.4,112.8,64.7%,17.3°,16.9°,39.2,15.7%,8,0.415,0.374,0.543,0.537,35.3%,29.4%,27.5%,41.2%,62.2%,77.4%,25.9%,27.3%,84
Kent State,Alejandro Covas,All,40,8,90.5,102.1,102.6,37.5%,-4.5°,8.3°,37.5,12.5%,1,0.444,0.342,0.543,0.563,37.5%,12.5%,25.0%,45.0%,60.0%,100.0%,36.0%,16.7%,78
California Baptist,Bubba Rocha,All,136,21,90.4,100.0,103.2,42.9%,10.4°,12.2°,42.9,4.8%,1,0.462,0.277,0.543,0.449,28.6%,33.3%,23.8%,42.6%,73.4%,85.1%,15.3%,17.2%,144
Ashland,Max Caron,All,58,6,96.0,106.1,108.9,66.7%,21.1°,16.1°,66.7,16.7%,1,0.444,0.338,0.542,0.523,16.7%,33.3%,50.0%,24.1%,50.0%,81.8%,8.3%,28.6%,158
Oregon State,Gavin Turley,All,310,47,94.7,109.9,113.0,61.7%,16.8°,17.0°,36.2,14.9%,7,0.375,0.331,0.542,0.489,36.2%,36.2%,25.5%,44.2%,69.6%,80.2%,23.8%,29.2%,113
Pomona-Pitzer,Carson Evans,All,52,7,89.1,94.9,95.3,14.3%,3.7°,9.2°,42.9,0.0%,0,0.444,0.404,0.542,0.5,57.1%,0.0%,42.9%,28.8%,57.1%,91.7%,9.7%,20.0%,139
USF,Sebastian Greico,All,215,34,95.1,106.9,108.2,52.9%,24.9°,19.8°,50.0,17.6%,6,0.349,0.32,0.541,0.517,14.7%,47.1%,35.3%,36.7%,57.0%,84.2%,19.1%,25.3%,107
Texas,Rylan Galvan,All,211,24,93.2,107.3,109.5,58.3%,15.2°,18.4°,33.3,20.8%,5,0.353,0.345,0.541,0.543,45.8%,33.3%,16.7%,29.9%,55.0%,77.3%,14.5%,30.2%,156
East Tennessee State,Henry Ferguson,All,81,14,85.2,98.9,102.5,21.4%,8.6°,15.2°,42.9,0.0%,0,0.471,0.262,0.541,0.345,42.9%,21.4%,28.6%,42.0%,68.8%,86.4%,24.5%,14.7%,97
Limestone,Cole Kirschner,All,34,8,87.8,100.0,102.6,50.0%,26.2°,16.5°,37.5,12.5%,1,0.4,0.301,0.541,0.427,25.0%,37.5%,25.0%,47.1%,58.8%,70.0%,35.3%,25.0%,15
Omaha,Chipper Beck,All,45,7,92.8,103.2,104.1,71.4%,28.4°,26.0°,42.9,28.6%,2,0.3,0.373,0.54,0.594,14.3%,71.4%,14.3%,46.7%,73.7%,85.7%,26.9%,19.0%,99
Bryant,Gavin Noriega,All,133,32,91.2,105.3,106.8,40.6%,12.6°,13.8°,43.8,9.4%,3,0.417,0.354,0.54,0.462,43.8%,25.0%,21.9%,49.6%,81.1%,81.4%,28.7%,16.7%,77
Wake Forest,Marek Houston,All,352,53,86.4,103.5,105.9,45.3%,6.2°,17.7°,28.3,5.7%,3,0.375,0.306,0.54,0.44,43.4%,28.3%,24.5%,36.4%,58.4%,92.0%,20.2%,18.0%,102
Dayton,Michael DiMartini,All,148,25,84.9,102.4,107.7,36.0%,10.4°,20.9°,48.0,4.0%,1,0.452,0.305,0.54,0.399,36.0%,28.0%,36.0%,50.0%,75.0%,81.0%,34.8%,29.7%,103
VMI,Bradley Garner,All,182,26,89.4,103.1,105.7,38.5%,16.3°,9.7°,34.6,0.0%,0,0.4,0.296,0.539,0.431,34.6%,19.2%,30.8%,40.1%,69.4%,86.0%,20.9%,20.5%,122
UNC Asheville,Brock Mercado,All,29,5,84.7,93.2,95.9,20.0%,21.8°,22.0°,40.0,0.0%,0,0.429,0.142,0.539,0.238,40.0%,40.0%,20.0%,44.8%,60.0%,100.0%,28.6%,15.4%,117
Liberty,Riley Decandido,All,43,7,82.5,100.4,102.9,28.6%,9.1°,14.9°,42.9,0.0%,0,0.429,0.414,0.539,0.52,28.6%,28.6%,42.9%,37.2%,75.0%,86.7%,4.3%,12.5%,141
Cumberlands (KY),Edwin Martinez-Pagani,All,43,7,76.2,99.0,101.3,14.3%,-12.8°,7.5°,0.0,0.0%,0,0.429,0.211,0.539,0.365,85.7%,0.0%,0.0%,41.9%,70.0%,85.7%,33.3%,22.2%,55
Butler,Ian Choi,All,29,6,88.1,98.2,98.3,50.0%,11.3°,16.6°,50.0,16.7%,1,0.429,0.324,0.539,0.455,50.0%,33.3%,16.7%,48.3%,71.4%,60.0%,26.7%,35.7%,137
University of Montevallo,Jacob Pearl,All,82,13,79.8,91.8,95.2,15.4%,5.5°,-2.4°,30.8,0.0%,0,0.5,0.318,0.538,0.403,61.5%,7.7%,30.8%,30.5%,55.6%,100.0%,18.2%,4.0%,145
Cumberlands (KY),Trent Prokes,All,35,7,83.3,99.0,99.9,42.9%,25.2°,9.9°,57.1,0.0%,0,0.5,0.425,0.538,0.468,0.0%,28.6%,71.4%,31.4%,57.1%,87.5%,14.3%,9.1%,153
Alabama,Richard Bonomolo Jr,All,268,44,92.5,102.4,107.1,50.0%,12.6°,14.5°,40.9,6.8%,3,0.4,0.336,0.538,0.462,34.1%,27.3%,38.6%,38.1%,63.1%,84.4%,17.1%,21.6%,131
Southern Wesleyan,Caide Linker,All,39,7,86.7,98.0,98.1,28.6%,29.4°,9.8°,42.9,0.0%,0,0.5,0.414,0.538,0.505,14.3%,42.9%,42.9%,30.8%,53.8%,85.7%,19.2%,16.7%,130
St. Thomas (FL),Lester Martinez,All,46,5,89.2,105.7,106.6,40.0%,2.3°,21.0°,40.0,20.0%,1,0.333,0.332,0.537,0.548,60.0%,20.0%,20.0%,32.6%,57.9%,72.7%,14.8%,20.0%,138
Miami (OH),Evan Appelwick,All,203,27,87.5,108.8,111.0,33.3%,4.9°,17.9°,55.6,18.5%,5,0.343,0.354,0.536,0.545,37.0%,22.2%,37.0%,32.0%,57.9%,77.3%,16.5%,20.0%,137
Radford,Breckin Nace,All,171,26,87.4,97.3,99.3,19.2%,5.4°,18.1°,42.3,0.0%,0,0.419,0.32,0.536,0.402,53.8%,19.2%,26.9%,34.5%,57.1%,90.0%,18.8%,13.6%,107
Washington,Aidan Duda,All,73,12,87.0,100.0,100.3,50.0%,11.4°,9.4°,41.7,0.0%,0,0.455,0.39,0.536,0.515,58.3%,8.3%,25.0%,27.4%,53.6%,100.0%,11.1%,0.0%,137
Towson,Taye Robinson,All,90,21,87.7,97.6,101.6,23.8%,11.5°,16.3°,47.6,0.0%,0,0.417,0.295,0.536,0.374,42.9%,14.3%,38.1%,47.8%,77.5%,93.5%,24.0%,14.0%,123
Appalachian State,Tyler Lichtenberger,All,189,34,89.9,102.6,105.5,44.1%,7.7°,8.9°,44.1,0.0%,0,0.487,0.319,0.535,0.382,41.2%,17.6%,41.2%,42.3%,60.0%,100.0%,29.4%,16.2%,76
Illinois,Cameron Chee-Aloy,All,168,21,88.1,99.2,105.0,47.6%,11.4°,12.0°,42.9,4.8%,1,0.393,0.263,0.535,0.422,33.3%,23.8%,42.9%,38.1%,74.6%,92.0%,13.9%,10.9%,149
Gonzaga,Mikey Bell,All,167,30,96.5,107.7,110.5,63.3%,17.4°,12.8°,53.3,20.0%,6,0.405,0.381,0.535,0.545,20.0%,30.0%,40.0%,46.7%,77.5%,85.5%,24.0%,20.5%,117
Campbell,Andrew Schuldt,All,224,26,88.3,104.0,106.0,38.5%,22.7°,25.9°,57.7,15.4%,4,0.4,0.312,0.534,0.501,23.1%,34.6%,38.5%,30.4%,52.7%,91.8%,14.5%,19.1%,130
Memphis,Shane Cox,All,167,38,90.2,104.1,107.4,44.7%,22.9°,17.2°,42.1,5.3%,2,0.405,0.377,0.533,0.485,23.7%,42.1%,31.6%,41.3%,59.5%,92.0%,22.9%,14.5%,99
Missouri State,Curry Sutherland,All,120,20,89.7,106.2,109.3,50.0%,24.7°,21.0°,45.0,15.0%,3,0.308,0.307,0.533,0.464,25.0%,50.0%,25.0%,47.5%,70.5%,81.4%,23.7%,26.3%,105
Youngstown State,Tommy Rover,All,125,24,90.7,102.7,107.1,50.0%,3.6°,6.7°,41.7,8.3%,2,0.444,0.332,0.532,0.408,37.5%,16.7%,33.3%,44.8%,70.5%,90.3%,30.9%,17.9%,106
Arkansas,Carson Boles,All,60,8,93.5,101.5,102.0,50.0%,2.2°,15.4°,37.5,12.5%,1,0.4,0.349,0.531,0.515,62.5%,12.5%,25.0%,25.0%,50.0%,83.3%,8.3%,20.0%,126
Bradley,Cole Luckey,All,82,14,85.0,106.0,112.1,50.0%,19.4°,20.0°,21.4,21.4%,3,0.35,0.245,0.531,0.361,35.7%,50.0%,14.3%,58.5%,71.4%,65.7%,39.4%,35.4%,31
California Baptist,Jake Brown,All,158,25,93.7,106.3,111.3,52.0%,15.5°,10.8°,44.0,12.0%,3,0.412,0.295,0.531,0.394,32.0%,24.0%,36.0%,41.1%,61.3%,71.7%,22.9%,26.2%,121
Marist,Nathan Lincoln,All,55,9,87.5,93.7,97.4,22.2%,6.3°,2.0°,44.4,0.0%,0,0.4,0.313,0.531,0.435,44.4%,22.2%,33.3%,38.2%,72.7%,81.2%,15.2%,19.0%,163
Western Illinois,Liam Bushey,All,61,8,86.1,100.7,103.9,12.5%,4.1°,-,37.5,0.0%,0,0.455,0.225,0.531,0.324,50.0%,12.5%,37.5%,32.8%,54.2%,76.9%,18.9%,30.0%,115
Marist,Noel Rivera,All,53,9,87.1,95.6,97.5,11.1%,12.5°,14.5°,77.8,0.0%,0,0.455,0.416,0.531,0.482,11.1%,22.2%,66.7%,47.2%,68.8%,72.7%,37.8%,20.0%,81
Old Dominion,Kainen Jorge,All,115,12,91.0,107.1,109.2,41.7%,29.8°,22.4°,41.7,25.0%,3,0.318,0.243,0.53,0.438,25.0%,58.3%,8.3%,47.0%,77.8%,68.6%,27.1%,37.0%,103
Mount St. Mary's,Mateo Zeppieri,All,65,6,86.3,103.1,104.4,50.0%,9.4°,16.6°,50.0,16.7%,1,0.3,0.198,0.53,0.442,33.3%,16.7%,33.3%,27.7%,57.1%,93.8%,5.4%,16.7%,97
